date,weekday,dayparts,owner,station,time,artist,title,release,grc,genre,ensemble,gender,race,city,b2b_gender
1/7/22,"Friday, Morris",MID,Steel City,KBEQ-FM,10:55:00 AM,"HURD, RYAN/MORRIS, MAREN",Chasing After You,2021,C,c-,collab,male-female,white,KansasCity,X
1/7/22,"Friday, Morris",MID,Steel City,KBEQ-FM,10:59:00 AM,"COMBS, LUKE",When It Rains It Pours,2022,R,c-,solo,men,white,KansasCity,X
1/7/22,"Friday, Morris",MID,Steel City,KBEQ-FM,11:03:00 AM,"ALAINA, LAUREN",Road Less Traveled,2020,R,c-,solo,women,white,KansasCity,X
1/7/22,"Friday, Morris",MID,Steel City,KBEQ-FM,11:06:00 AM,"OWEN, JAKE",Homemade,2018,G,c-,solo,men,white,KansasCity,X
1/7/22,"Friday, Morris",MID,Steel City,KBEQ-FM,11:09:00 AM,"BENTLEY, DIERKS/BRELAND/HARDY",Beers On Me,2018,G,c-,collab,men,multiethnic,KansasCity,B2Bmen
1/7/22,"Friday, Morris",MID,Steel City,KBEQ-FM,11:19:00 AM,"LAMBERT, MIRANDA",Settling Down,2011,G,c-,solo,women,white,KansasCity,X
1/7/22,"Friday, Morris",MID,Steel City,KBEQ-FM,11:22:00 AM,"URBAN, KEITH",Somewhere In My Car,2009,G,c-,solo,men,white,KansasCity,X
1/7/22,"Friday, Morris",MID,Steel City,KBEQ-FM,11:25:00 AM,"STAPLETON, CHRIS",You Should Probably Leave,2015,G,c-,solo,men,white,KansasCity,B2Bmen
1/7/22,"Friday, Morris",MID,Steel City,KBEQ-FM,11:29:00 AM,FLORIDA GEORGIA LINE,H.O.L.Y.,2012,G,c-,duo,men,white,KansasCity,B2Bmen
1/7/22,"Friday, Morris",MID,Steel City,KBEQ-FM,11:32:00 AM,"RHETT, THOMAS",Look What God Gave Her,2015,G,c-,solo,men,white,KansasCity,B2Bmen
1/7/22,"Friday, Morris",MID,Steel City,KBEQ-FM,11:35:00 AM,"BALLERINI, KELSEA/CHESNEY, KENNY",Half Of My Hometown ,2022,C,c-,collab,male-female,white,KansasCity,X
1/7/22,"Friday, Morris",MID,Steel City,KBEQ-FM,11:44:00 AM,"CHESNEY, KENNY",American Kids,2016,G,c-,solo,men,white,KansasCity,X
1/7/22,"Friday, Morris",MID,Steel City,KBEQ-FM,11:47:00 AM,OLD DOMINION,No Hard Feelings,2018,G,c-,group,men,white,KansasCity,B2Bmen
1/7/22,"Friday, Morris",MID,Steel City,KBEQ-FM,11:50:00 AM,"ATKINS, RODNEY",Take A Back Road,2011,G,c-,solo,men,white,KansasCity,B2Bmen
1/7/22,"Friday, Morris",MID,Steel City,KBEQ-FM,11:53:00 AM,"DAVIS, JORDAN/BRYAN, LUKE",Buy Dirt ,2017,G,c-,collab,men,white,KansasCity,B2Bmen
1/7/22,"Friday, Morris",MID,Steel City,KBEQ-FM,11:56:00 AM,"LYNCH, DUSTIN",Ridin' Roads,2022,R,c-,solo,men,white,KansasCity,B2Bmen
1/7/22,"Friday, Morris",MID,Steel City,KBEQ-FM,11:59:00 AM,"CURRINGTON, BILLY",It Don't Hurt Like It Used To,2005,G,c-,solo,men,white,KansasCity,B2Bmen
1/7/22,"Friday, Morris",MID,Steel City,KBEQ-FM,12:02:00 PM,LITTLE BIG TOWN,Day Drinking,2016,G,c-,group,male-female,white,KansasCity,X
1/7/22,"Friday, Morris",MID,Steel City,KBEQ-FM,12:05:00 PM,"SHELTON, BLAKE/STEFANI, GWEN",Happy Anywhere,2020,R,c-,collab,male-female,white,KansasCity,B2Bmixed
1/7/22,"Friday, Morris",MID,Steel City,KBEQ-FM,12:08:00 PM,"MOON, NIKO",Paradise To Me,2019,R,c-,solo,men,white,KansasCity,X
1/7/22,"Friday, Morris",MID,Steel City,KBEQ-FM,12:12:00 PM,DAN + SHAY,I Should Probably Go To Bed,2021,R,c-,duo,men,multiethnic,KansasCity,B2Bmen
1/7/22,"Friday, Morris",MID,Steel City,KBEQ-FM,12:15:00 PM,"UNDERWOOD, CARRIE",Two Black Cadillacs,2015,G,c-,solo,women,white,KansasCity,X
1/7/22,"Friday, Morris",MID,Steel City,KBEQ-FM,12:19:00 PM,"WALLEN, MORGAN",Sand In My Boots,2020,R,c-,solo,men,white,KansasCity,X
1/7/22,"Friday, Morris",MID,Steel City,KBEQ-FM,12:22:00 PM,"ALDEAN, JASON",Blame It On You,2019,R,c-,solo,men,white,KansasCity,B2Bmen
1/7/22,"Friday, Morris",MID,Steel City,KBEQ-FM,12:32:00 PM,"COMBS, LUKE",Lovin' On You,2015,G,c-,solo,men,white,KansasCity,B2Bmen
1/7/22,"Friday, Morris",MID,Steel City,KBEQ-FM,12:35:00 PM,"BROWN, KANE",One Mississippi,2021,R,c-,solo,men,multiethnic,KansasCity,B2Bmen
1/7/22,"Friday, Morris",MID,Steel City,KBEQ-FM,12:39:00 PM,"YOUNG, CHRIS",Hangin' On,2021,R,c-,solo,men,white,KansasCity,B2Bmen
1/7/22,"Friday, Morris",MID,Steel City,KBEQ-FM,12:42:00 PM,"MORRIS, MAREN",Circles Around This Town,2022,C,c-,solo,women,white,KansasCity,X
1/7/22,"Friday, Morris",MID,Steel City,KBEQ-FM,12:45:00 PM,"ALLAN, GARY",Nothing On But The Radio,2003,G,c-,solo,men,white,KansasCity,X
1/7/22,"Friday, Morris",MID,Steel City,KBEQ-FM,12:48:00 PM,"RAY, MICHAEL",Whiskey And Rain,2014,G,c-,solo,men,white,KansasCity,B2Bmen
1/7/22,"Friday, Morris",MID,Steel City,KBEQ-FM,12:52:00 PM,"SWINDELL, COLE",Single Saturday Night,2022,R,c-,solo,men,white,KansasCity,B2Bmen
1/7/22,"Friday, Morris",MID,Steel City,KBEQ-FM,12:55:00 PM,"HUNT, SAM",Make You Miss Me,2019,G,c-,solo,men,white,KansasCity,B2Bmen
1/7/22,"Friday, Morris",MID,Steel City,KBEQ-FM,12:58:00 PM,"BALLERINI, KELSEA",Love Me Like You Mean It,2020,R,c-,solo,women,white,KansasCity,X
1/7/22,"Friday, Morris",MID,Steel City,KBEQ-FM,1:01:00 PM,"BENTLEY, DIERKS",Gone,2006,G,c-,solo,men,white,KansasCity,X
1/7/22,"Friday, Morris",MID,Steel City,KBEQ-FM,1:05:00 PM,"RHETT, THOMAS",Slow Down Summer,2022,R,c-,solo,men,white,KansasCity,B2Bmen
1/7/22,"Friday, Morris",MID,Steel City,KBEQ-FM,1:15:00 PM,"TURNER, JOSH",Hometown Girl,2022,C,c-,solo,men,white,KansasCity,B2Bmen
1/7/22,"Friday, Morris",MID,Steel City,KBEQ-FM,1:18:00 PM,LADY ANTEBELLUM,Need You Now,2013,G,c-,trio,male-female,white,KansasCity,X
1/7/22,"Friday, Morris",MID,Steel City,KBEQ-FM,1:22:00 PM,"CHURCH, ERIC",Heart On Fire,2011,G,c-,solo,men,white,KansasCity,X
1/7/22,"Friday, Morris",MID,Steel City,KBEQ-FM,1:26:00 PM,"BRYAN, LUKE",Waves,2021,R,c-,solo,men,white,KansasCity,B2Bmen
1/7/22,"Friday, Morris",MID,Steel City,KBEQ-FM,1:30:00 PM,"GILBERT, BRANTLEY",The Weekend,2013,G,c-,solo,men,white,KansasCity,B2Bmen
1/7/22,"Friday, Morris",MID,Steel City,KBEQ-FM,1:33:00 PM,"PARDI, JON",Tequila Little Time,2016,G,c-,solo,men,white,KansasCity,B2Bmen
1/7/22,"Friday, Morris",MID,Steel City,KBEQ-FM,1:43:00 PM,"PARMALEE/BROWN, BLANCO",Just The Way,2021,R,c-,collab,men,multiethnic,KansasCity,B2Bmen
1/7/22,"Friday, Morris",MID,Steel City,KBEQ-FM,1:46:00 PM,"COMBS, LUKE",Doin' This,2020,R,c-,solo,men,white,KansasCity,B2Bmen
1/7/22,"Friday, Morris",MID,Steel City,KBEQ-FM,1:50:00 PM,"NAIL, DAVID",Whatever She's Got,2017,G,c-,solo,men,white,KansasCity,B2Bmen
1/7/22,"Friday, Morris",MID,Steel City,KBEQ-FM,1:53:00 PM,"PEARCE, CARLY/MCBRYDE, ASHLEY",Never Wanted To Be That Girl,2019,G,c-,collab,women,white,KansasCity,X
1/7/22,"Friday, Morris",MID,Steel City,KBEQ-FM,1:57:00 PM,"MOORE, JUSTIN",Why We Drink,2018,G,c-,solo,men,white,KansasCity,X
1/7/22,"Friday, Morris",MID,Steel City,KBEQ-FM,2:00:00 PM,"MORRIS, MAREN",My Church,2019,G,c-,solo,women,white,KansasCity,X
1/7/22,"Friday, Morris",MID,Steel City,KBEQ-FM,2:04:00 PM,"DICKERSON, RUSSELL",Love You Like I Used To,2020,R,c-,solo,men,white,KansasCity,X
1/7/22,"Friday, Morris",MID,Steel City,KBEQ-FM,2:07:00 PM,"URBAN, KEITH",Wild Hearts,2016,G,c-,solo,men,white,KansasCity,B2Bmen
1/7/22,"Friday, Morris",MID,Steel City,KBEQ-FM,2:14:00 PM,"OWEN, JAKE",Made For You,2018,G,c-,solo,men,white,KansasCity,B2Bmen
1/7/22,"Friday, Morris",MID,Steel City,KBEQ-FM,2:18:00 PM,"ZAC BROWN BAND/BUFFETT, JIMMY",Knee Deep ,2020,R,c-,collab,men,white,KansasCity,B2Bmen
1/7/22,"Friday, Morris",MID,Steel City,KBEQ-FM,2:21:00 PM,"STAPLETON, CHRIS",You Should Probably Leave,2015,G,c-,solo,men,white,KansasCity,B2Bmen
1/7/22,"Friday, Morris",MID,Steel City,KBEQ-FM,2:24:00 PM,FLORIDA GEORGIA LINE,Sun Daze,2012,G,c-,duo,men,white,KansasCity,B2Bmen
1/7/22,"Friday, Morris",MID,Steel City,KBEQ-FM,2:27:00 PM,"CHESNEY, KENNY",Here And Now,2020,R,c-,solo,men,white,KansasCity,B2Bmen
1/7/22,"Friday, Morris",MID,Steel City,KBEQ-FM,2:30:00 PM,"SHELTON, BLAKE",Come Back As A Country Boy,2013,G,c-,solo,men,white,KansasCity,B2Bmen
1/7/22,"Friday, Morris",MID,Steel City,KBEQ-FM,2:39:00 PM,"BROWN, KANE",Good As You,2018,G,c-,solo,men,multiethnic,KansasCity,B2Bmen
1/7/22,"Friday, Morris",MID,Steel City,KBEQ-FM,2:42:00 PM,"ANDRESS, INGRID/HUNT, SAM",Wishful Drinking ,2021,R,c-,collab,male-female,white,KansasCity,X
1/7/22,"Friday, Morris",MID,Steel City,KBEQ-FM,2:45:00 PM,"RHETT, THOMAS",Make Me Wanna,2022,R,c-,solo,men,white,KansasCity,X
1/7/22,"Friday, Morris",MID,Steel City,KBEQ-FM,2:49:00 PM,"DAVIS, JORDAN/BRYAN, LUKE",Buy Dirt ,2017,G,c-,collab,men,white,KansasCity,B2Bmen
1/7/22,"Friday, Morris",MID,Steel City,KBEQ-FM,2:51:00 PM,"PARDI, JON",Heartache Medication,2016,G,c-,solo,men,white,KansasCity,B2Bmen
1/7/22,"Friday, Morris",MID,Steel City,KBEQ-FM,2:55:00 PM,"CHURCH, ERIC",Some Of It,2015,G,c-,solo,men,white,KansasCity,B2Bmen
1/7/22,"Friday, Morris",MID,Steel City,KBEQ-FM,2:58:00 PM,"LAMBERT, MIRANDA",Bluebird,2022,C,c-,solo,women,white,KansasCity,X
1/7/22,"Friday, Morris",PMD,Steel City,KBEQ-FM,3:01:00 PM,"ELDREDGE, BRETT",Drunk On Your Love,1988,G,c-,solo,men,white,KansasCity,X
1/7/22,"Friday, Morris",PMD,Steel City,KBEQ-FM,3:04:00 PM,DAN + SHAY,All To Myself,2008,G,c-,duo,men,multiethnic,KansasCity,B2Bmen
1/7/22,"Friday, Morris",PMD,Steel City,KBEQ-FM,3:07:00 PM,"WALLEN, MORGAN",Sand In My Boots,2020,R,c-,solo,men,white,KansasCity,B2Bmen
1/7/22,"Friday, Morris",PMD,Steel City,KBEQ-FM,3:17:00 PM,"COMBS, LUKE",Cold As You,2019,G,c-,solo,men,white,KansasCity,B2Bmen
1/7/22,"Friday, Morris",PMD,Steel City,KBEQ-FM,3:19:00 PM,"BROOKS, GARTH",Friends In Low Places,1991,G,c-,solo,men,white,KansasCity,B2Bmen
1/7/22,"Friday, Morris",PMD,Steel City,KBEQ-FM,3:23:00 PM,OLD DOMINION,Make It Sweet,2017,G,c-,group,men,white,KansasCity,B2Bmen
1/7/22,"Friday, Morris",PMD,Steel City,KBEQ-FM,3:26:00 PM,"BENTLEY, DIERKS","Woman, Amen",2016,G,c-,solo,men,white,KansasCity,B2Bmen
1/7/22,"Friday, Morris",PMD,Steel City,KBEQ-FM,3:29:00 PM,"MCCREERY, SCOTTY",You Time,2021,C,c-,solo,men,white,KansasCity,B2Bmen
1/7/22,"Friday, Morris",PMD,Steel City,KBEQ-FM,3:32:00 PM,"CARMICHAEL, DILLON",Son Of A,2022,C,c-,solo,men,white,KansasCity,B2Bmen
1/7/22,"Friday, Morris",PMD,Steel City,KBEQ-FM,3:43:00 PM,"CHESNEY, KENNY",Til It's Gone,2014,G,c-,solo,men,white,KansasCity,B2Bmen
1/7/22,"Friday, Morris",PMD,Steel City,KBEQ-FM,3:47:00 PM,"RAY, MICHAEL",Whiskey And Rain,2014,G,c-,solo,men,white,KansasCity,B2Bmen
1/7/22,"Friday, Morris",PMD,Steel City,KBEQ-FM,3:50:00 PM,"PASLAY, ERIC",Friday Night,2021,R,c-,solo,men,white,KansasCity,B2Bmen
1/7/22,"Friday, Morris",PMD,Steel City,KBEQ-FM,3:54:00 PM,HARDY,Give Heaven Some Hell,2021,C,c-,solo,men,white,KansasCity,B2Bmen
1/7/22,"Friday, Morris",PMD,Steel City,KBEQ-FM,3:57:00 PM,"SHELTON, BLAKE",Boys 'Round Here,2010,G,c-,solo,men,white,KansasCity,B2Bmen
1/7/22,"Friday, Morris",PMD,Steel City,KBEQ-FM,4:00:00 PM,"BALLERINI, KELSEA",Dibs,2014,G,c-,solo,women,white,KansasCity,X
1/7/22,"Friday, Morris",PMD,Steel City,KBEQ-FM,4:03:00 PM,"LYNCH, DUSTIN/PORTER, MACKENZIE",Thinking 'Bout You ,2020,R,c-,collab,male-female,white,KansasCity,X
1/7/22,"Friday, Morris",PMD,Steel City,KBEQ-FM,4:06:00 PM,"MORRIS, MAREN",Circles Around This Town,2022,C,c-,solo,women,white,KansasCity,X
1/7/22,"Friday, Morris",PMD,Steel City,KBEQ-FM,4:12:00 PM,"SWINDELL, COLE/WILSON, LAINEY",Never Say Never,2020,R,c-,collab,male-female,white,KansasCity,X
1/7/22,"Friday, Morris",PMD,Steel City,KBEQ-FM,4:22:00 PM,"SMITH, GRANGER",Backroad Song,2021,R,c-,solo,men,white,KansasCity,X
1/7/22,"Friday, Morris",PMD,Steel City,KBEQ-FM,4:26:00 PM,"BRYAN, LUKE",Crash My Party,2022,R,c-,solo,men,white,KansasCity,B2Bmen
1/7/22,"Friday, Morris",PMD,Steel City,KBEQ-FM,4:30:00 PM,"HUNT, SAM",23,2022,C,c-,solo,men,white,KansasCity,B2Bmen
1/7/22,"Friday, Morris",PMD,Steel City,KBEQ-FM,4:32:00 PM,"COMBS, LUKE",Forever After All,2019,G,c-,solo,men,white,KansasCity,B2Bmen
1/7/22,"Friday, Morris",PMD,Steel City,KBEQ-FM,4:36:00 PM,"URBAN, KEITH",Wasted Time,2010,G,c-,solo,men,white,KansasCity,B2Bmen
1/7/22,"Friday, Morris",PMD,Steel City,KBEQ-FM,4:40:00 PM,"PARDI, JON",Tequila Little Time,2016,G,c-,solo,men,white,KansasCity,B2Bmen
1/7/22,"Friday, Morris",PMD,Steel City,KBEQ-FM,4:51:00 PM,"LANE, CHRIS","Big, Big Plans",2016,G,c-,solo,men,white,KansasCity,B2Bmen
1/7/22,"Friday, Morris",PMD,Steel City,KBEQ-FM,4:54:00 PM,"RODGERS, JAMESON",Missing One,2022,C,c-,solo,men,white,KansasCity,B2Bmen
1/7/22,"Friday, Morris",PMD,Steel City,KBEQ-FM,4:57:00 PM,"HOUSER, RANDY",Runnin' Outta Moonlight,2022,C,c-,solo,men,white,KansasCity,B2Bmen
1/7/22,"Friday, Morris",PMD,Steel City,KBEQ-FM,5:00:00 PM,OLD DOMINION,Snapback,2019,G,c-,group,men,white,KansasCity,B2Bmen
1/7/22,"Friday, Morris",PMD,Steel City,KBEQ-FM,5:04:00 PM,"ALDEAN, JASON/UNDERWOOD, CARRIE",If I Didn't Love You,2021,R,c-,collab,male-female,white,KansasCity,X
1/7/22,"Friday, Morris",PMD,Steel City,KBEQ-FM,5:08:00 PM,"JOHNSON, CODY",Til You Can't,2021,C,c-,solo,men,white,KansasCity,X
1/7/22,"Friday, Morris",PMD,Steel City,KBEQ-FM,5:18:00 PM,"RUCKER, DARIUS",Beers And Sunshine,2017,G,c-,solo,men,black,KansasCity,B2Bmen
1/7/22,"Friday, Morris",PMD,Steel City,KBEQ-FM,5:21:00 PM,"BENTLEY, DIERKS",Drunk On A Plane,2018,G,c-,solo,men,white,KansasCity,B2Bmen
1/7/22,"Friday, Morris",PMD,Steel City,KBEQ-FM,5:25:00 PM,HARDY,Give Heaven Some Hell,2021,C,c-,solo,men,white,KansasCity,B2Bmen
1/7/22,"Friday, Morris",PMD,Steel City,KBEQ-FM,5:29:00 PM,LITTLE BIG TOWN,Bring It On Home,2016,G,c-,group,male-female,white,KansasCity,X
1/7/22,"Friday, Morris",PMD,Steel City,KBEQ-FM,5:33:00 PM,"OWEN, JAKE",American Country Love Song,2017,G,c-,solo,men,white,KansasCity,X
1/7/22,"Friday, Morris",PMD,Steel City,KBEQ-FM,5:36:00 PM,"SWINDELL, COLE",You Should Be Here,2020,R,c-,solo,men,white,KansasCity,B2Bmen
1/7/22,"Friday, Morris",PMD,Steel City,KBEQ-FM,5:45:00 PM,"COMBS, LUKE",One Number Away,2019,G,c-,solo,men,white,KansasCity,B2Bmen
1/7/22,"Friday, Morris",PMD,Steel City,KBEQ-FM,5:48:00 PM,"MOORE, JUSTIN",With A Woman You Love,2019,G,c-,solo,men,white,KansasCity,B2Bmen
1/7/22,"Friday, Morris",PMD,Steel City,KBEQ-FM,5:51:00 PM,"MOORE, KIP",Beer Money,2022,C,c-,solo,men,white,KansasCity,B2Bmen
1/7/22,"Friday, Morris",PMD,Steel City,KBEQ-FM,5:55:00 PM,"DAVIS, JORDAN/BRYAN, LUKE",Buy Dirt ,2017,G,c-,collab,men,white,KansasCity,B2Bmen
1/7/22,"Friday, Morris",PMD,Steel City,KBEQ-FM,5:57:00 PM,"HUNT, SAM",Kinfolks,2014,G,c-,solo,men,white,KansasCity,B2Bmen
1/7/22,"Friday, Morris",PMD,Steel City,KBEQ-FM,6:00:00 PM,"LAMBERT, MIRANDA",Bluebird,2022,C,c-,solo,women,white,KansasCity,X
1/7/22,"Friday, Morris",PMD,Steel City,KBEQ-FM,6:04:00 PM,"LYNCH, DUSTIN",Small Town Boy,2019,G,c-,solo,men,white,KansasCity,X
1/7/22,"Friday, Morris",PMD,Steel City,KBEQ-FM,6:10:00 PM,"WALLEN, MORGAN",Sand In My Boots,2020,R,c-,solo,men,white,KansasCity,B2Bmen
1/7/22,"Friday, Morris",PMD,Steel City,KBEQ-FM,6:18:00 PM,DAN + SHAY,Glad You Exist,2018,G,c-,duo,men,multiethnic,KansasCity,B2Bmen
1/7/22,"Friday, Morris",PMD,Steel City,KBEQ-FM,6:21:00 PM,"MONTGOMERY, JOHN MICHAEL",Sold (The Grundy County ...),2021,C,c-,solo,men,white,KansasCity,B2Bmen
1/7/22,"Friday, Morris",PMD,Steel City,KBEQ-FM,6:23:00 PM,"CHESNEY, KENNY",Tip Of My Tongue,2010,G,c-,solo,men,white,KansasCity,B2Bmen
1/7/22,"Friday, Morris",PMD,Steel City,KBEQ-FM,6:27:00 PM,"URBAN, KEITH","John Cougar, John Deere...",2004,G,c-,solo,men,white,KansasCity,B2Bmen
1/7/22,"Friday, Morris",PMD,Steel City,KBEQ-FM,6:30:00 PM,"CHURCH, ERIC",Hell Of A View,2021,R,c-,solo,men,white,KansasCity,B2Bmen
1/7/22,"Friday, Morris",PMD,Steel City,KBEQ-FM,6:33:00 PM,"MORRIS, MAREN",Circles Around This Town,2022,C,c-,solo,women,white,KansasCity,X
1/7/22,"Friday, Morris",PMD,Steel City,KBEQ-FM,6:43:00 PM,"BROWN, KANE",Lose It,2018,G,c-,solo,men,multiethnic,KansasCity,X
1/7/22,"Friday, Morris",PMD,Steel City,KBEQ-FM,6:47:00 PM,"RAY, MICHAEL",Whiskey And Rain,2014,G,c-,solo,men,white,KansasCity,B2Bmen
1/7/22,"Friday, Morris",PMD,Steel City,KBEQ-FM,6:50:00 PM,"STRAIT, GEORGE",Here For A Good Time,1994,G,c-,solo,men,white,KansasCity,B2Bmen
1/7/22,"Friday, Morris",PMD,Steel City,KBEQ-FM,6:53:00 PM,"ALLEN, JIMMIE/PAISLEY, BRAD",Freedom Was A Highway,2020,R,c-,collab,men,multiethnic,KansasCity,B2Bmen
1/7/22,"Friday, Morris",PMD,Steel City,KBEQ-FM,6:56:00 PM,"ALAINA, LAUREN",Road Less Traveled,2020,R,c-,solo,women,white,KansasCity,X
1/7/22,"Friday, Morris",EVE,Steel City,KBEQ-FM,7:00:00 PM,"RHETT, THOMAS",Look What God Gave Her,2015,G,c-,solo,men,white,KansasCity,X
1/7/22,"Friday, Morris",EVE,Steel City,KBEQ-FM,7:03:00 PM,"YOUNG, CHRIS",Raised On Country,2021,R,c-,solo,men,white,KansasCity,B2Bmen
1/7/22,"Friday, Morris",EVE,Steel City,KBEQ-FM,7:06:00 PM,BROTHERS OSBORNE,I'm Not For Everyone,2020,C,c-,duo,men,white,KansasCity,B2Bmen
1/7/22,"Friday, Morris",EVE,Steel City,KBEQ-FM,7:15:00 PM,FLORIDA GEORGIA LINE,Long Live,2020,G,c-,duo,men,white,KansasCity,B2Bmen
1/7/22,"Friday, Morris",EVE,Steel City,KBEQ-FM,7:18:00 PM,"SHELTON, BLAKE",Come Back As A Country Boy,2013,G,c-,solo,men,white,KansasCity,B2Bmen
1/7/22,"Friday, Morris",EVE,Steel City,KBEQ-FM,7:21:00 PM,"KEITH, TOBY",Old School,2021,C,c-,solo,men,white,KansasCity,B2Bmen
1/7/22,"Friday, Morris",EVE,Steel City,KBEQ-FM,7:25:00 PM,"MOORE, JUSTIN",Somebody Else Will,2009,G,c-,solo,men,white,KansasCity,B2Bmen
1/7/22,"Friday, Morris",EVE,Steel City,KBEQ-FM,7:27:00 PM,"PARDI, JON",Tequila Little Time,2016,G,c-,solo,men,white,KansasCity,B2Bmen
1/7/22,"Friday, Morris",EVE,Steel City,KBEQ-FM,7:30:00 PM,"MCGRAW, TIM",7500 OBO,2022,C,c-,solo,men,white,KansasCity,B2Bmen
1/7/22,"Friday, Morris",EVE,Steel City,KBEQ-FM,7:42:00 PM,"ALDEAN, JASON",Blame It On You,2019,R,c-,solo,men,white,KansasCity,B2Bmen
1/7/22,"Friday, Morris",EVE,Steel City,KBEQ-FM,7:46:00 PM,"MARLOWE, KAMERON",Giving You Up,2018,G,c-,solo,men,white,KansasCity,B2Bmen
1/7/22,"Friday, Morris",EVE,Steel City,KBEQ-FM,7:50:00 PM,"CHESNEY, KENNY",Save It For A Rainy Day,2004,G,c-,solo,men,white,KansasCity,B2Bmen
1/7/22,"Friday, Morris",EVE,Steel City,KBEQ-FM,7:52:00 PM,"DICKERSON, RUSSELL",Home Sweet,2016,G,c-,solo,men,white,KansasCity,B2Bmen
1/7/22,"Friday, Morris",EVE,Steel City,KBEQ-FM,7:56:00 PM,"UNDERWOOD, CARRIE",Good Girl,2022,R,c-,solo,women,white,KansasCity,X
1/7/22,"Friday, Morris",EVE,Steel City,KBEQ-FM,7:59:00 PM,"ARTS, TENILLE",Somebody Like That,2019,R,c-,solo,women,white,KansasCity,B2Bwomen
1/7/22,"Friday, Morris",EVE,Steel City,KBEQ-FM,8:03:00 PM,"MCCOLLUM, PARKER",Pretty Heart,2022,C,c-,solo,men,white,KansasCity,X
1/7/22,"Friday, Morris",EVE,Steel City,KBEQ-FM,8:06:00 PM,"HUNT, SAM",House Party,2020,R,c-,solo,men,white,KansasCity,B2Bmen
1/7/22,"Friday, Morris",EVE,Steel City,KBEQ-FM,8:10:00 PM,"MCCREERY, SCOTTY",Damn Strait,2020,R,c-,solo,men,white,KansasCity,B2Bmen
1/7/22,"Friday, Morris",EVE,Steel City,KBEQ-FM,8:19:00 PM,"RHETT, THOMAS",Country Again,2017,G,c-,solo,men,white,KansasCity,B2Bmen
1/7/22,"Friday, Morris",EVE,Steel City,KBEQ-FM,8:23:00 PM,"CHURCH, ERIC",Heart On Fire,2011,G,c-,solo,men,white,KansasCity,B2Bmen
1/7/22,"Friday, Morris",EVE,Steel City,KBEQ-FM,8:27:00 PM,OLD DOMINION,No Hard Feelings,2018,G,c-,group,men,white,KansasCity,B2Bmen
1/7/22,"Friday, Morris",EVE,Steel City,KBEQ-FM,8:30:00 PM,"WALLEN, MORGAN",Whiskey Glasses,2021,R,c-,solo,men,white,KansasCity,B2Bmen
1/7/22,"Friday, Morris",EVE,Steel City,KBEQ-FM,8:34:00 PM,"STAPLETON, CHRIS",You Should Probably Leave,2015,G,c-,solo,men,white,KansasCity,B2Bmen
1/7/22,"Friday, Morris",EVE,Steel City,KBEQ-FM,8:37:00 PM,"LAMBERT, MIRANDA",If I Was A Cowboy,2007,G,c-,solo,women,white,KansasCity,X
1/7/22,"Friday, Morris",EVE,Steel City,KBEQ-FM,8:49:00 PM,"BENTLEY, DIERKS",Gone,2022,C,c-,solo,men,white,KansasCity,X
1/7/22,"Friday, Morris",EVE,Steel City,KBEQ-FM,8:52:00 PM,"HAYES, WALKER",AA,2022,C,c-,solo,men,white,KansasCity,B2Bmen
1/7/22,"Friday, Morris",EVE,Steel City,KBEQ-FM,8:55:00 PM,ZAC BROWN BAND,Homegrown,2015,G,c-,group,men,white,KansasCity,B2Bmen
1/7/22,"Friday, Morris",EVE,Steel City,KBEQ-FM,8:58:00 PM,"OWEN, JAKE",Best Thing Since Backroads,2011,G,c-,solo,men,white,KansasCity,B2Bmen
1/7/22,"Friday, Morris",EVE,Steel City,KBEQ-FM,9:02:00 PM,"LYNCH, DUSTIN/PORTER, MACKENZIE",Thinking 'Bout You ,2020,R,c-,collab,male-female,white,KansasCity,X
1/7/22,"Friday, Morris",EVE,Steel City,KBEQ-FM,9:04:00 PM,"COMBS, LUKE",Beer Never Broke My Heart,2021,R,c-,solo,men,white,KansasCity,X
1/7/22,"Friday, Morris",EVE,Steel City,KBEQ-FM,9:07:00 PM,PARMALEE,Take My Name,2022,C,c-,group,men,white,KansasCity,B2Bmen
1/7/22,"Friday, Morris",EVE,Steel City,KBEQ-FM,9:18:00 PM,"SCOTT, DYLAN",Nobody,2021,R,c-,solo,men,white,KansasCity,B2Bmen
1/7/22,"Friday, Morris",EVE,Steel City,KBEQ-FM,9:20:00 PM,"PEARCE, CARLY/MCBRYDE, ASHLEY",Never Wanted To Be That Girl,2019,G,c-,collab,women,white,KansasCity,X
1/7/22,"Friday, Morris",EVE,Steel City,KBEQ-FM,9:24:00 PM,"RODGERS, JAMESON",Missing One,2022,C,c-,solo,men,white,KansasCity,X
1/7/22,"Friday, Morris",EVE,Steel City,KBEQ-FM,9:27:00 PM,"MURPHY, DAVID LEE/CHESNEY, KENNY",Everything's Gonna Be Alright,2022,C,c-,collab,men,white,KansasCity,B2Bmen
1/7/22,"Friday, Morris",EVE,Steel City,KBEQ-FM,9:31:00 PM,"DAVIS, JORDAN/BRYAN, LUKE",Buy Dirt ,2017,G,c-,collab,men,white,KansasCity,B2Bmen
1/7/22,"Friday, Morris",EVE,Steel City,KBEQ-FM,9:34:00 PM,"EVANS, MORGAN",Love Is Real,2017,G,c-,solo,men,white,KansasCity,B2Bmen
