Date,Weekday,Dayparts,OWNER,Station,Time Played,Artist,Title,Rel. Date,GRC,genre,ensemble,gender,race,city,b2b_gender
6/13/22,"Monday, Pearce",PMD,iHeartMedia,WFUS-FM,3:01:00 PM,"URBAN, KEITH",Wild Hearts,2021,R,c-,solo,men,white,Tampa,B2Bmen
6/13/22,"Monday, Pearce",PMD,iHeartMedia,WFUS-FM,3:04:00 PM,"NICHOLS, JOE",Gimmie That Girl,2009,G,c-,solo,men,white,Tampa,B2Bmen
6/13/22,"Monday, Pearce",PMD,iHeartMedia,WFUS-FM,3:07:00 PM,"MCGRAW, TIM",7500 OBO,2020,R,c-,solo,men,white,Tampa,B2Bmen
6/13/22,"Monday, Pearce",PMD,iHeartMedia,WFUS-FM,3:21:00 PM,"HUNT, SAM",23,2021,R,c-,solo,men,white,Tampa,B2Bmen
6/13/22,"Monday, Pearce",PMD,iHeartMedia,WFUS-FM,3:24:00 PM,"MOORE, JUSTIN",The Ones That Didn't Make It..,2018,G,c-,solo,men,white,Tampa,X
6/13/22,"Monday, Pearce",PMD,iHeartMedia,WFUS-FM,3:27:00 PM,"SCOTT, DYLAN",New Truck,2021,R,c-,solo,men,white,Tampa,X
6/13/22,"Monday, Pearce",PMD,iHeartMedia,WFUS-FM,3:30:00 PM,"SHELTON, BLAKE",Honey Bee,2011,G,c-,solo,men,white,Tampa,X
6/13/22,"Monday, Pearce",PMD,iHeartMedia,WFUS-FM,3:33:00 PM,PARMALEE,Take My Name,2021,R,c-,group,men,white,Tampa,B2Bwomen
6/13/22,"Monday, Pearce",PMD,iHeartMedia,WFUS-FM,3:36:00 PM,"YOUNG, CHRIS/BROWN, KANE",Famous Friends,2020,R,c-,collab,men,multiethnic,Tampa,X
6/13/22,"Monday, Pearce",PMD,iHeartMedia,WFUS-FM,3:38:00 PM,"UNDERWOOD, CARRIE",Ghost Story,2022,R,c-,solo,women,white,Tampa,B2Bmen
6/13/22,"Monday, Pearce",PMD,iHeartMedia,WFUS-FM,3:51:00 PM,"ZAC BROWN BAND/BUFFETT, JIMMY",Knee Deep,2010,G,c-,collab,men,white,Tampa,X
6/13/22,"Monday, Pearce",PMD,iHeartMedia,WFUS-FM,3:54:00 PM,"WALLEN, MORGAN",Wasted On You,2021,R,c-,solo,men,white,Tampa,X
6/13/22,"Monday, Pearce",PMD,iHeartMedia,WFUS-FM,3:57:00 PM,ELI YOUNG BAND,Love Ain't,2018,G,c-,group,men,white,Tampa,B2Bmen
6/13/22,"Monday, Pearce",PMD,iHeartMedia,WFUS-FM,4:00:00 PM,"TENPENNY, MITCHELL",Truth About You,2021,R,c-,solo,men,white,Tampa,B2Bmen
6/13/22,"Monday, Pearce",PMD,iHeartMedia,WFUS-FM,4:04:00 PM,"CHESNEY, KENNY",American Kids,2014,G,c-,solo,men,white,Tampa,B2Bmen
6/13/22,"Monday, Pearce",PMD,iHeartMedia,WFUS-FM,4:06:00 PM,"JOHNSON, CODY",Til You Can't,2021,R,c-,solo,men,white,Tampa,B2Bmen
6/13/22,"Monday, Pearce",PMD,iHeartMedia,WFUS-FM,4:10:00 PM,"SWINDELL, COLE/WILSON, LAINEY",Never Say Never,2021,R,c-,collab,male-female,white,Tampa,X
6/13/22,"Monday, Pearce",PMD,iHeartMedia,WFUS-FM,4:13:00 PM,RASCAL FLATTS,What Hurts The Most,2005,G,c-,trio,men,white,Tampa,X
6/13/22,"Monday, Pearce",PMD,iHeartMedia,WFUS-FM,4:16:00 PM,"BRYAN, LUKE",Down To One,2020,R,c-,solo,men,white,Tampa,B2Bmen
6/13/22,"Monday, Pearce",PMD,iHeartMedia,WFUS-FM,4:20:00 PM,"MORRIS, MAREN",Circles Around This Town,2022,R,c-,solo,women,white,Tampa,B2Bmen
6/13/22,"Monday, Pearce",PMD,iHeartMedia,WFUS-FM,4:23:00 PM,"JACKSON, ALAN/BUFFETT, JIMMY",It's Five O'Clock Somewhere,2003,G,c-,collab,men,white,Tampa,B2Bmen
6/13/22,"Monday, Pearce",PMD,iHeartMedia,WFUS-FM,4:27:00 PM,"ALDEAN, JASON",Trouble With A Heartbreak,2022,R,c-,solo,men,white,Tampa,B2Bmen
6/13/22,"Monday, Pearce",PMD,iHeartMedia,WFUS-FM,4:30:00 PM,"PARMALEE/BROWN, BLANCO",Just The Way,2019,R,c-,collab,men,multiethnic,Tampa,B2Bmen
6/13/22,"Monday, Pearce",PMD,iHeartMedia,WFUS-FM,4:33:00 PM,"ALDEAN, JASON",When She Says Baby,2012,G,c-,solo,men,white,Tampa,B2Bmen
6/13/22,"Monday, Pearce",PMD,iHeartMedia,WFUS-FM,4:35:00 PM,"HUBBARD, TYLER",5 Foot 9,2022,R,c-,solo,men,white,Tampa,B2Bmen
6/13/22,"Monday, Pearce",PMD,iHeartMedia,WFUS-FM,4:38:00 PM,"CHURCH, ERIC",Springsteen,2011,G,c-,solo,men,white,Tampa,B2Bmen
6/13/22,"Monday, Pearce",PMD,iHeartMedia,WFUS-FM,4:42:00 PM,"LYNCH, DUSTIN/PORTER, MACKENZIE",Thinking 'Bout You,2020,R,c-,collab,male-female,white,Tampa,B2Bmen
6/13/22,"Monday, Pearce",PMD,iHeartMedia,WFUS-FM,4:45:00 PM,"YOUNG, CHRIS/TENPENNY, MITCHELL",At The End Of A Bar,2021,R,c-,collab,men,white,Tampa,X
6/13/22,"Monday, Pearce",PMD,iHeartMedia,WFUS-FM,4:48:00 PM,"BRYAN, LUKE",Rain Is A Good Thing,2009,G,c-,solo,men,white,Tampa,X
6/13/22,"Monday, Pearce",PMD,iHeartMedia,WFUS-FM,4:51:00 PM,MADDIE & TAE,Die From A Broken Heart,2018,G,c-,duo,women,white,Tampa,B2Bmen
6/13/22,"Monday, Pearce",PMD,iHeartMedia,WFUS-FM,4:53:00 PM,"RHETT, THOMAS",Unforgettable,2017,G,c-,solo,men,white,Tampa,B2Bmen
6/13/22,"Monday, Pearce",PMD,iHeartMedia,WFUS-FM,4:56:00 PM,"COMBS, LUKE",She Got The Best Of Me,2018,G,c-,solo,men,white,Tampa,B2Bmen
6/13/22,"Monday, Pearce",PMD,iHeartMedia,WFUS-FM,4:59:00 PM,"ALDEAN, JASON/UNDERWOOD, CARRIE",If I Didn't Love You,2021,R,c-,collab,male-female,white,Tampa,B2Bmen
6/13/22,"Monday, Pearce",PMD,iHeartMedia,WFUS-FM,5:02:00 PM,"BROWN, KANE/ALAINA, LAUREN",What Ifs,2016,G,c-,collab,male-female,multiethnic,Tampa,B2Bmen
6/13/22,"Monday, Pearce",PMD,iHeartMedia,WFUS-FM,5:06:00 PM,"PARDI, JON",Last Night Lonely,2022,R,c-,solo,men,white,Tampa,B2Bmen
6/13/22,"Monday, Pearce",PMD,iHeartMedia,WFUS-FM,5:09:00 PM,"BRICE, LEE",One Of Them Girls,2020,G,c-,solo,men,white,Tampa,B2Bmen
6/13/22,"Monday, Pearce",PMD,iHeartMedia,WFUS-FM,5:11:00 PM,PARMALEE,Take My Name,2021,R,c-,group,men,white,Tampa,B2Bmen
6/13/22,"Monday, Pearce",PMD,iHeartMedia,WFUS-FM,5:14:00 PM,"URBAN, KEITH",Better Life,2004,G,c-,solo,men,white,Tampa,B2Bmen
6/13/22,"Monday, Pearce",PMD,iHeartMedia,WFUS-FM,5:18:00 PM,"LAMBERT, MIRANDA",If I Was A Cowboy,2021,R,c-,solo,women,white,Tampa,B2Bmen
6/13/22,"Monday, Pearce",PMD,iHeartMedia,WFUS-FM,5:30:00 PM,"HUNT, SAM",23,2021,R,c-,solo,men,white,Tampa,B2Bmen
6/13/22,"Monday, Pearce",PMD,iHeartMedia,WFUS-FM,5:33:00 PM,"OWEN, JAKE",Best Thing Since Backroads,2021,R,c-,solo,men,white,Tampa,B2Bmen
6/13/22,"Monday, Pearce",PMD,iHeartMedia,WFUS-FM,5:36:00 PM,"ALDEAN, JASON",Take A Little Ride,2012,G,c-,solo,men,white,Tampa,B2Bmen
6/13/22,"Monday, Pearce",PMD,iHeartMedia,WFUS-FM,5:39:00 PM,"DAVIS, JORDAN",What My World Spins Around,2022,C,c-,solo,men,white,Tampa,B2Bmen
6/13/22,"Monday, Pearce",PMD,iHeartMedia,WFUS-FM,5:43:00 PM,"BRYAN, LUKE",One Margarita,2020,G,c-,solo,men,white,Tampa,B2Bmen
6/13/22,"Monday, Pearce",PMD,iHeartMedia,WFUS-FM,5:46:00 PM,"WALLEN, MORGAN",Wasted On You,2021,R,c-,solo,men,white,Tampa,B2Bmen
6/13/22,"Monday, Pearce",PMD,iHeartMedia,WFUS-FM,5:49:00 PM,"SWIFT, TAYLOR",Our Song,2006,G,c-,solo,women,white,Tampa,B2Bmen
6/13/22,"Monday, Pearce",PMD,iHeartMedia,WFUS-FM,6:02:00 PM,"SCOTT, DYLAN",New Truck,2021,R,c-,solo,men,white,Tampa,B2Bmen
6/13/22,"Monday, Pearce",PMD,iHeartMedia,WFUS-FM,6:05:00 PM,DAN + SHAY,Tequila,2018,G,c-,duo,men,multiethnic,Tampa,B2Bmen
6/13/22,"Monday, Pearce",PMD,iHeartMedia,WFUS-FM,6:08:00 PM,"SWINDELL, COLE/WILSON, LAINEY",Never Say Never,2021,R,c-,collab,male-female,white,Tampa,B2Bmen
6/13/22,"Monday, Pearce",PMD,iHeartMedia,WFUS-FM,6:11:00 PM,"CHESNEY, KENNY",Summertime,2005,G,c-,solo,men,white,Tampa,B2Bmen
6/13/22,"Monday, Pearce",PMD,iHeartMedia,WFUS-FM,6:14:00 PM,"JOHNSON, CODY",Til You Can't,2021,R,c-,solo,men,white,Tampa,X
6/13/22,"Monday, Pearce",PMD,iHeartMedia,WFUS-FM,6:18:00 PM,"HAYES, WALKER",Fancy Like,2021,R,c-,solo,men,white,Tampa,X
6/13/22,"Monday, Pearce",PMD,iHeartMedia,WFUS-FM,6:20:00 PM,"MCCREERY, SCOTTY",Damn Strait,2021,R,c-,solo,men,white,Tampa,B2Bmen
6/13/22,"Monday, Pearce",PMD,iHeartMedia,WFUS-FM,6:32:00 PM,"HUNT, SAM",Body Like A Back Road,2017,G,c-,solo,men,white,Tampa,B2Bmen
6/13/22,"Monday, Pearce",PMD,iHeartMedia,WFUS-FM,6:35:00 PM,"ALDEAN, JASON",Trouble With A Heartbreak,2022,R,c-,solo,men,white,Tampa,B2Bmen
6/13/22,"Monday, Pearce",PMD,iHeartMedia,WFUS-FM,6:38:00 PM,"URBAN, KEITH",Wild Hearts,2021,R,c-,solo,men,white,Tampa,B2Bmen
6/13/22,"Monday, Pearce",PMD,iHeartMedia,WFUS-FM,6:47:00 PM,"BROWN, KANE",Like I Love Country Music,2022,R,c-,solo,men,multiethnic,Tampa,B2Bmen
6/13/22,"Monday, Pearce",PMD,iHeartMedia,WFUS-FM,6:50:00 PM,"UNDERWOOD, CARRIE",Before He Cheats,2005,G,c-,solo,women,white,Tampa,B2Bmen
6/13/22,"Monday, Pearce",EVE,iHeartMedia,WFUS-FM,7:00:00 PM,"YOUNG, CHRIS/TENPENNY, MITCHELL",At The End Of A Bar,2021,R,c-,collab,men,white,Tampa,B2Bmen
6/13/22,"Monday, Pearce",EVE,iHeartMedia,WFUS-FM,7:03:00 PM,"BRYAN, LUKE",I See You,2013,G,c-,solo,men,white,Tampa,B2Bmen
6/13/22,"Monday, Pearce",EVE,iHeartMedia,WFUS-FM,7:06:00 PM,PARMALEE,Take My Name,2021,R,c-,group,men,white,Tampa,B2Bmen
6/13/22,"Monday, Pearce",EVE,iHeartMedia,WFUS-FM,7:09:00 PM,ZAC BROWN BAND,Out In The Middle,2021,C,c-,group,men,white,Tampa,B2Bmen
6/13/22,"Monday, Pearce",EVE,iHeartMedia,WFUS-FM,7:12:00 PM,"LYNCH, DUSTIN/PORTER, MACKENZIE",Thinking 'Bout You,2020,R,c-,collab,male-female,white,Tampa,X
6/13/22,"Monday, Pearce",EVE,iHeartMedia,WFUS-FM,7:14:00 PM,"NICHOLS, JOE",Tequila Makes Her Clothes ...,2005,G,c-,solo,men,white,Tampa,X
6/13/22,"Monday, Pearce",EVE,iHeartMedia,WFUS-FM,7:17:00 PM,"MCGRAW, TIM",7500 OBO,2020,R,c-,solo,men,white,Tampa,B2Bmen
6/13/22,"Monday, Pearce",EVE,iHeartMedia,WFUS-FM,7:28:00 PM,"WALLEN, MORGAN",Wasted On You,2021,R,c-,solo,men,white,Tampa,X
6/13/22,"Monday, Pearce",EVE,iHeartMedia,WFUS-FM,7:31:00 PM,"DICKERSON, RUSSELL",Love You Like I Used To,2020,G,c-,solo,men,white,Tampa,X
6/13/22,"Monday, Pearce",EVE,iHeartMedia,WFUS-FM,7:34:00 PM,"SWINDELL, COLE/WILSON, LAINEY",Never Say Never,2021,R,c-,collab,male-female,white,Tampa,B2Bmen
6/13/22,"Monday, Pearce",EVE,iHeartMedia,WFUS-FM,7:37:00 PM,"SHELTON, BLAKE",God Gave Me You,2011,G,c-,solo,men,white,Tampa,B2Bmen
6/13/22,"Monday, Pearce",EVE,iHeartMedia,WFUS-FM,7:40:00 PM,"HAYES, WALKER",AA,2021,R,c-,solo,men,white,Tampa,X
6/13/22,"Monday, Pearce",EVE,iHeartMedia,WFUS-FM,7:44:00 PM,"BENTLEY, DIERKS/BRELAND/HARDY",Beers On Me,2021,R,c-,collab,men,multiethnic,Tampa,X
6/13/22,"Monday, Pearce",EVE,iHeartMedia,WFUS-FM,7:46:00 PM,OLD DOMINION,No Hard Feelings,2021,R,c-,group,men,white,Tampa,B2Bmen
6/13/22,"Monday, Pearce",EVE,iHeartMedia,WFUS-FM,7:58:00 PM,"ALDEAN, JASON",Trouble With A Heartbreak,2022,R,c-,solo,men,white,Tampa,B2Bmen
6/13/22,"Monday, Pearce",EVE,iHeartMedia,WFUS-FM,8:01:00 PM,"BRYAN, LUKE",All My Friends Say,2006,G,c-,solo,men,white,Tampa,B2Bmen
6/13/22,"Monday, Pearce",EVE,iHeartMedia,WFUS-FM,8:05:00 PM,"BARRETT, GABBY",Pick Me Up,2021,C,c-,solo,women,white,Tampa,B2Bmen
6/13/22,"Monday, Pearce",EVE,iHeartMedia,WFUS-FM,8:08:00 PM,ZAC BROWN BAND,Same Boat,2021,R,c-,group,men,white,Tampa,B2Bmen
6/13/22,"Monday, Pearce",EVE,iHeartMedia,WFUS-FM,8:11:00 PM,PARMALEE,Take My Name,2021,R,c-,group,men,white,Tampa,B2Bmen
6/13/22,"Monday, Pearce",EVE,iHeartMedia,WFUS-FM,8:13:00 PM,"SCOTT, DYLAN",My Girl,2016,G,c-,solo,men,white,Tampa,B2Bmen
6/13/22,"Monday, Pearce",EVE,iHeartMedia,WFUS-FM,8:16:00 PM,"MORRIS, MAREN",Circles Around This Town,2022,R,c-,solo,women,white,Tampa,B2Bmen
6/13/22,"Monday, Pearce",EVE,iHeartMedia,WFUS-FM,8:19:00 PM,"COMBS, LUKE",Lovin' On You,2019,G,c-,solo,men,white,Tampa,X
6/13/22,"Monday, Pearce",EVE,iHeartMedia,WFUS-FM,8:23:00 PM,"LYNCH, DUSTIN",Party Mode,2022,R,c-,solo,men,white,Tampa,X
6/13/22,"Monday, Pearce",EVE,iHeartMedia,WFUS-FM,8:26:00 PM,"WALLEN, MORGAN",Wasted On You,2021,R,c-,solo,men,white,Tampa,B2Bmen
6/13/22,"Monday, Pearce",EVE,iHeartMedia,WFUS-FM,8:29:00 PM,"HUNT, SAM",23,2021,R,c-,solo,men,white,Tampa,B2Bmen
6/13/22,"Monday, Pearce",EVE,iHeartMedia,WFUS-FM,8:32:00 PM,"OWEN, JAKE",Best Thing Since Backroads,2021,R,c-,solo,men,white,Tampa,B2Bmen
6/13/22,"Monday, Pearce",EVE,iHeartMedia,WFUS-FM,8:42:00 PM,"ALDEAN, JASON",Amarillo Sky,2005,G,c-,solo,men,white,Tampa,B2Bmen
6/13/22,"Monday, Pearce",EVE,iHeartMedia,WFUS-FM,8:45:00 PM,"UNDERWOOD, CARRIE",Ghost Story,2022,R,c-,solo,women,white,Tampa,B2Bmen
6/13/22,"Monday, Pearce",EVE,iHeartMedia,WFUS-FM,8:48:00 PM,"URBAN, KEITH",Wild Hearts,2021,R,c-,solo,men,white,Tampa,B2Bmen
6/13/22,"Monday, Pearce",EVE,iHeartMedia,WFUS-FM,8:51:00 PM,"DEAN, JACKSON",Don't Come Lookin',2021,R,c-,solo,men,white,Tampa,B2Bmen
6/13/22,"Monday, Pearce",EVE,iHeartMedia,WFUS-FM,8:54:00 PM,"LAMBERT, MIRANDA",Over You,2011,G,c-,solo,women,white,Tampa,B2Bmen
6/13/22,"Monday, Pearce",EVE,iHeartMedia,WFUS-FM,8:58:00 PM,"PARDI, JON",Last Night Lonely,2022,R,c-,solo,men,white,Tampa,B2Bmen
6/13/22,"Monday, Pearce",EVE,iHeartMedia,WFUS-FM,9:01:00 PM,"JOHNSON, CODY",Til You Can't,2021,R,c-,solo,men,white,Tampa,B2Bmen
6/13/22,"Monday, Pearce",EVE,iHeartMedia,WFUS-FM,9:04:00 PM,"SWINDELL, COLE/WILSON, LAINEY",Never Say Never,2021,R,c-,collab,male-female,white,Tampa,B2Bmen
6/13/22,"Monday, Pearce",EVE,iHeartMedia,WFUS-FM,9:14:00 PM,"CHESNEY, KENNY",Young,2001,G,c-,solo,men,white,Tampa,X
6/13/22,"Monday, Pearce",EVE,iHeartMedia,WFUS-FM,9:18:00 PM,"TENPENNY, MITCHELL",Truth About You,2021,R,c-,solo,men,white,Tampa,X
6/13/22,"Monday, Pearce",EVE,iHeartMedia,WFUS-FM,9:21:00 PM,"BRYAN, LUKE",Down To One,2020,R,c-,solo,men,white,Tampa,B2Bmen
6/13/22,"Monday, Pearce",EVE,iHeartMedia,WFUS-FM,9:24:00 PM,"ALDEAN, JASON",Trouble With A Heartbreak,2022,R,c-,solo,men,white,Tampa,B2Bmen
6/13/22,"Monday, Pearce",EVE,iHeartMedia,WFUS-FM,9:28:00 PM,"LYNCH, DUSTIN/PORTER, MACKENZIE",Thinking 'Bout You,2020,R,c-,collab,male-female,white,Tampa,B2Bmen
6/13/22,"Monday, Pearce",EVE,iHeartMedia,WFUS-FM,9:30:00 PM,"SCOTT, DYLAN",New Truck,2021,R,c-,solo,men,white,Tampa,X
6/13/22,"Monday, Pearce",EVE,iHeartMedia,WFUS-FM,9:33:00 PM,"UNDERWOOD, CARRIE",Undo It,2009,G,c-,solo,women,white,Tampa,X
6/13/22,"Monday, Pearce",EVE,iHeartMedia,WFUS-FM,9:42:00 PM,"STAPLETON, CHRIS",Joy Of My Life,2020,R,c-,solo,men,white,Tampa,B2Bmen
6/13/22,"Monday, Pearce",EVE,iHeartMedia,WFUS-FM,9:46:00 PM,"BENTLEY, DIERKS",Living,2018,G,c-,solo,men,white,Tampa,B2Bmen
6/13/22,"Monday, Pearce",EVE,iHeartMedia,WFUS-FM,9:49:00 PM,PARMALEE,Take My Name,2021,R,c-,group,men,white,Tampa,B2Bmen
6/13/22,"Monday, Pearce",EVE,iHeartMedia,WFUS-FM,9:52:00 PM,"GILBERT, BRANTLEY",Bottoms Up,2013,G,c-,solo,men,white,Tampa,B2Bmen
6/13/22,"Monday, Pearce",EVE,iHeartMedia,WFUS-FM,9:55:00 PM,"CHESNEY, KENNY",Everyone She Knows,2020,R,c-,solo,men,white,Tampa,B2Bmen
6/13/22,"Monday, Pearce",EVE,iHeartMedia,WFUS-FM,9:59:00 PM,"WALLEN, MORGAN",Wasted On You,2021,R,c-,solo,men,white,Tampa,B2Bmen
6/13/22,"Monday, Pearce",EVE,iHeartMedia,WFUS-FM,10:02:00 PM,"ALDEAN, JASON",Girl Like You,2018,G,c-,solo,men,white,Tampa,B2Bmen
6/13/22,"Monday, Pearce",EVE,iHeartMedia,WFUS-FM,10:05:00 PM,"BALLERINI, KELSEA",Heartfirst,2022,C,c-,solo,women,white,Tampa,B2Bmen
6/13/22,"Monday, Pearce",EVE,iHeartMedia,WFUS-FM,10:08:00 PM,"YOUNG, CHRIS/TENPENNY, MITCHELL",At The End Of A Bar,2021,R,c-,collab,men,white,Tampa,B2Bmen
6/13/22,"Monday, Pearce",EVE,iHeartMedia,WFUS-FM,10:11:00 PM,"URBAN, KEITH",Long Hot Summer,2010,G,c-,solo,men,white,Tampa,B2Bmen
6/13/22,"Monday, Pearce",EVE,iHeartMedia,WFUS-FM,10:15:00 PM,"SWINDELL, COLE/WILSON, LAINEY",Never Say Never,2021,R,c-,collab,male-female,white,Tampa,B2Bmen
6/13/22,"Monday, Pearce",EVE,iHeartMedia,WFUS-FM,10:18:00 PM,ELI YOUNG BAND,Love Ain't,2018,G,c-,group,men,white,Tampa,B2Bmen
6/13/22,"Monday, Pearce",EVE,iHeartMedia,WFUS-FM,10:27:00 PM,"LAMBERT, MIRANDA",If I Was A Cowboy,2021,R,c-,solo,women,white,Tampa,B2Bmen
6/13/22,"Monday, Pearce",EVE,iHeartMedia,WFUS-FM,10:30:00 PM,"BRYAN, LUKE",I Don't Want This Night To End,2011,G,c-,solo,men,white,Tampa,B2Bmen
6/13/22,"Monday, Pearce",EVE,iHeartMedia,WFUS-FM,10:33:00 PM,"BROWN, KANE",Like I Love Country Music,2022,R,c-,solo,men,multiethnic,Tampa,B2Bmen
6/13/22,"Monday, Pearce",EVE,iHeartMedia,WFUS-FM,10:43:00 PM,"ALDEAN, JASON/UNDERWOOD, CARRIE",If I Didn't Love You,2021,R,c-,collab,male-female,white,Tampa,B2Bmen
6/13/22,"Monday, Pearce",EVE,iHeartMedia,WFUS-FM,10:46:00 PM,"RAY, MICHAEL",Holy Water,2021,C,c-,solo,men,white,Tampa,B2Bmen
6/13/22,"Monday, Pearce",EVE,iHeartMedia,WFUS-FM,10:56:00 PM,"HOUSER, RANDY",Runnin' Outta Moonlight,2013,G,c-,solo,men,white,Tampa,B2Bmen
6/13/22,"Monday, Pearce",EVE,iHeartMedia,WFUS-FM,10:59:00 PM,"COMBS, LUKE",Better Together,2019,R,c-,solo,men,white,Tampa,B2Bmen
6/13/22,"Monday, Pearce",EVE,iHeartMedia,WFUS-FM,11:02:00 PM,"MOON, NIKO",Easy Tonight,2022,C,c-,solo,men,white,Tampa,B2Bmen
6/13/22,"Monday, Pearce",EVE,iHeartMedia,WFUS-FM,11:05:00 PM,JELLY ROLL,Son Of A Sinner,2021,C,c-,solo,men,white,Tampa,B2Bmen
6/13/22,"Monday, Pearce",EVE,iHeartMedia,WFUS-FM,11:08:00 PM,"HUBBARD, TYLER",5 Foot 9,2022,R,c-,solo,men,white,Tampa,X
6/13/22,"Monday, Pearce",EVE,iHeartMedia,WFUS-FM,11:12:00 PM,"MCCREERY, SCOTTY",Damn Strait,2021,R,c-,solo,men,white,Tampa,X
6/13/22,"Monday, Pearce",EVE,iHeartMedia,WFUS-FM,11:15:00 PM,"JANSON, CHRIS",Keys To The Country,2022,C,c-,solo,men,white,Tampa,B2Bmen
6/13/22,"Monday, Pearce",EVE,iHeartMedia,WFUS-FM,11:18:00 PM,"MCGRAW, TIM",7500 OBO,2020,R,c-,solo,men,white,Tampa,B2Bmen
6/13/22,"Monday, Pearce",EVE,iHeartMedia,WFUS-FM,11:22:00 PM,"SMITH, NATE",Whiskey On You,2022,C,c-,solo,men,white,Tampa,B2Bmen
6/13/22,"Monday, Pearce",EVE,iHeartMedia,WFUS-FM,11:31:00 PM,"ALDEAN, JASON",Trouble With A Heartbreak,2022,R,c-,solo,men,white,Tampa,B2Bmen
6/13/22,"Monday, Pearce",EVE,iHeartMedia,WFUS-FM,11:34:00 PM,"URBAN, KEITH",Wild Hearts,2021,R,c-,solo,men,white,Tampa,B2Bmen
6/13/22,"Monday, Pearce",EVE,iHeartMedia,WFUS-FM,11:37:00 PM,"CHESNEY, KENNY",There Goes My Life,2003,G,c-,solo,men,white,Tampa,B2Bmen
6/13/22,"Monday, Pearce",EVE,iHeartMedia,WFUS-FM,11:47:00 PM,"YOUNG, CHRIS/BROWN, KANE",Famous Friends,2020,R,c-,collab,men,multiethnic,Tampa,B2Bmen
6/13/22,"Monday, Pearce",EVE,iHeartMedia,WFUS-FM,11:50:00 PM,PARMALEE,Take My Name,2021,R,c-,group,men,white,Tampa,B2Bmen
6/13/22,"Monday, Pearce",EVE,iHeartMedia,WFUS-FM,11:52:00 PM,"COMBS, LUKE",She Got The Best Of Me,2018,G,c-,solo,men,white,Tampa,B2Bmen
6/13/22,"Monday, Pearce",EVE,iHeartMedia,WFUS-FM,11:55:00 PM,"OWEN, JAKE",Best Thing Since Backroads,2021,R,c-,solo,men,white,Tampa,B2Bmen
6/13/22,"Monday, Pearce",EVE,iHeartMedia,WFUS-FM,11:58:00 PM,"HUNT, SAM",23,2021,R,c-,solo,men,white,Tampa,X
6/24/22,"Friday, regular",OVN,iHeartMedia,WFUS-FM,12:01:00 AM,"RAY, MICHAEL",Holy Water,2021,C,c-,solo,men,white,Tampa,X
6/24/22,"Friday, regular",OVN,iHeartMedia,WFUS-FM,12:04:00 AM,"WALLEN, MORGAN",Wasted On You,2021,R,c-,solo,men,white,Tampa,B2Bmen
6/24/22,"Friday, regular",OVN,iHeartMedia,WFUS-FM,12:07:00 AM,"BALLERINI, KELSEA",Heartfirst,2022,C,c-,solo,women,white,Tampa,B2Bmen
6/24/22,"Friday, regular",OVN,iHeartMedia,WFUS-FM,12:16:00 AM,"COMBS, LUKE",Hurricane,2015,G,c-,solo,men,white,Tampa,B2Bmen
6/24/22,"Friday, regular",OVN,iHeartMedia,WFUS-FM,12:20:00 AM,"CHESNEY, KENNY",Everyone She Knows,2020,R,c-,solo,men,white,Tampa,B2Bmen
6/24/22,"Friday, regular",OVN,iHeartMedia,WFUS-FM,12:23:00 AM,"SWINDELL, COLE/WILSON, LAINEY",Never Say Never,2021,R,c-,collab,male-female,white,Tampa,B2Bmen
6/24/22,"Friday, regular",OVN,iHeartMedia,WFUS-FM,12:26:00 AM,"MCCREERY, SCOTTY",Damn Strait,2021,R,c-,solo,men,white,Tampa,B2Bmen
6/24/22,"Friday, regular",OVN,iHeartMedia,WFUS-FM,12:30:00 AM,"UNDERWOOD, CARRIE",Blown Away,2012,G,c-,solo,women,white,Tampa,B2Bmen
6/24/22,"Friday, regular",OVN,iHeartMedia,WFUS-FM,12:34:00 AM,"PARDI, JON",Last Night Lonely,2022,R,c-,solo,men,white,Tampa,B2Bmen
6/24/22,"Friday, regular",OVN,iHeartMedia,WFUS-FM,12:36:00 AM,"ALDEAN, JASON",Trouble With A Heartbreak,2022,R,c-,solo,men,white,Tampa,B2Bmen
6/24/22,"Friday, regular",OVN,iHeartMedia,WFUS-FM,12:40:00 AM,"MOON, NIKO",Easy Tonight,2022,C,c-,solo,men,white,Tampa,B2Bmen
6/24/22,"Friday, regular",OVN,iHeartMedia,WFUS-FM,12:49:00 AM,"JANSON, CHRIS",Keys To The Country,2022,C,c-,solo,men,white,Tampa,B2Bmen
6/24/22,"Friday, regular",OVN,iHeartMedia,WFUS-FM,12:51:00 AM,"COMBS, LUKE",Forever After All,2020,R,c-,solo,men,white,Tampa,B2Bmen
6/24/22,"Friday, regular",OVN,iHeartMedia,WFUS-FM,12:55:00 AM,"BRICE, LEE",Soul,2020,R,c-,solo,men,white,Tampa,B2Bmen
6/24/22,"Friday, regular",OVN,iHeartMedia,WFUS-FM,12:58:00 AM,"TENPENNY, MITCHELL",Truth About You,2021,R,c-,solo,men,white,Tampa,B2Bmen
6/24/22,"Friday, regular",OVN,iHeartMedia,WFUS-FM,1:01:00 AM,"WADE, MORGAN",Wilder Days,2021,R,c-,solo,women,white,Tampa,B2Bmen
6/24/22,"Friday, regular",OVN,iHeartMedia,WFUS-FM,1:05:00 AM,"URBAN, KEITH",Wild Hearts,2021,R,c-,solo,men,white,Tampa,B2Bmen
