Date,Weekday,Daypart,OWNER,Station,Time Played,Artist,Title,Rel. Date,GRC,genre,ensemble,gender,race,city,b2b_gender
1/7/22,"Friday, Morris",MID,iHeartMedia,KASE-FM,12:11 PM,"MCCOLLUM, PARKER",To Be Loved By You,2020,R,c-,solo,men,white,Austin,B2Bmen
1/7/22,"Friday, Morris",MID,iHeartMedia,KASE-FM,12:14 PM,"MCGRAW, TIM",Something Like That,1999,G,c-,solo,men,white,Austin,B2Bmen
1/7/22,"Friday, Morris",MID,iHeartMedia,KASE-FM,12:17 PM,"OWEN, JAKE",Made For You,2018,R,c-,solo,men,white,Austin,B2Bmen
1/7/22,"Friday, Morris",MID,iHeartMedia,KASE-FM,12:21 PM,"LYNCH, DUSTIN",Ridin' Roads,2019,G,c-,solo,men,white,Austin,B2Bmen
1/7/22,"Friday, Morris",MID,iHeartMedia,KASE-FM,12:24 PM,"WALLEN, MORGAN",Whiskey Glasses,2016,G,c-,solo,men,white,Austin,B2Bmen
1/7/22,"Friday, Morris",MID,iHeartMedia,KASE-FM,12:28 PM,"ALDEAN, JASON/UNDERWOOD, CARRIE",If I Didn't Love You,2021,R,c-,collab,male-female,white,Austin,X
1/7/22,"Friday, Morris",MID,iHeartMedia,KASE-FM,12:32 PM,"GILBERT, BRANTLEY",Bottoms Up,2013,G,c-,solo,men,white,Austin,X
1/7/22,"Friday, Morris",MID,iHeartMedia,KASE-FM,12:35 PM,"BRYAN, LUKE",Waves,2021,R,c-,solo,men,white,Austin,B2Bmen
1/7/22,"Friday, Morris",MID,iHeartMedia,KASE-FM,12:39 PM,"COMBS, LUKE",Cold As You,2020,R,c-,solo,men,white,Austin,B2Bmen
1/7/22,"Friday, Morris",MID,iHeartMedia,KASE-FM,12:42 PM,RASCAL FLATTS,My Wish,2006,G,c-,trio,men,white,Austin,B2Bmen
1/7/22,"Friday, Morris",MID,iHeartMedia,KASE-FM,12:46 PM,"OWEN, JAKE",Best Thing Since Backroads,2021,R,c-,solo,men,white,Austin,B2Bmen
1/7/22,"Friday, Morris",MID,iHeartMedia,KASE-FM,12:58 PM,"HUNT, SAM",Body Like A Back Road,2017,G,c-,solo,men,white,Austin,B2Bmen
1/7/22,"Friday, Morris",MID,iHeartMedia,KASE-FM,1:01 PM,"MORRIS, MAREN",Circles Around This Town,2022,R,c-,solo,women,white,Austin,X
1/7/22,"Friday, Morris",MID,iHeartMedia,KASE-FM,1:04 PM,"PARDI, JON",Heartache Medication,2019,G,c-,solo,men,white,Austin,X
1/7/22,"Friday, Morris",MID,iHeartMedia,KASE-FM,1:08 PM,"MESSINA, JO DEE","Heads Carolina, Tails Calif.",1995,G,c-,solo,women,white,Austin,X
1/7/22,"Friday, Morris",MID,iHeartMedia,KASE-FM,1:20 PM,ZAC BROWN BAND,Same Boat,2021,R,c-,group,men,white,Austin,X
1/7/22,"Friday, Morris",MID,iHeartMedia,KASE-FM,1:23 PM,"COMBS, LUKE",Beautiful Crazy,2017,G,c-,solo,men,white,Austin,B2Bmen
1/7/22,"Friday, Morris",MID,iHeartMedia,KASE-FM,1:26 PM,"DICKERSON, RUSSELL",Home Sweet,2020,R,c-,solo,men,white,Austin,B2Bmen
1/7/22,"Friday, Morris",MID,iHeartMedia,KASE-FM,1:29 PM,"ALDEAN, JASON/KELLY CLARKSON",Don't You Wanna Stay,2010,G,c-,collab,male-female,white,Austin,X
1/7/22,"Friday, Morris",MID,iHeartMedia,KASE-FM,1:33 PM,"YOUNG, CHRIS/BROWN, KANE",Famous Friends,2020,R,c-,collab,men,multiethnic,Austin,X
1/7/22,"Friday, Morris",MID,iHeartMedia,KASE-FM,1:36 PM,"GILBERT, BRANTLEY",You Don't Know Her Like I Do,2011,G,c-,solo,men,white,Austin,B2Bmen
1/7/22,"Friday, Morris",MID,iHeartMedia,KASE-FM,1:39 PM,"LYNCH, DUSTIN/PORTER, MACKENZIE",Thinking 'Bout You,2020,R,c-,collab,male-female,white,Austin,X
1/7/22,"Friday, Morris",MID,iHeartMedia,KASE-FM,1:49 PM,"RICE, CHASE/FLORIDA GEORGIA LINE",Drinkin' Beer Talkin' God Amen,2020,R,c-,collab,men,white,Austin,X
1/7/22,"Friday, Morris",MID,iHeartMedia,KASE-FM,1:51 PM,"STAPLETON, CHRIS",You Should Probably Leave,2020,R,c-,solo,men,white,Austin,B2Bmen
1/7/22,"Friday, Morris",MID,iHeartMedia,KASE-FM,1:55 PM,"SWIFT, TAYLOR",Back To December,2010,G,c-,solo,women,white,Austin,X
1/7/22,"Friday, Morris",MID,iHeartMedia,KASE-FM,1:59 PM,"MCCOLLUM, PARKER",To Be Loved By You,2020,R,c-,solo,men,white,Austin,X
1/7/22,"Friday, Morris",MID,iHeartMedia,KASE-FM,2:02 PM,"MORRIS, MAREN",Circles Around This Town,2022,R,c-,solo,women,white,Austin,X
1/7/22,"Friday, Morris",MID,iHeartMedia,KASE-FM,2:06 PM,"OWEN, JAKE",The One That Got Away,2011,G,c-,solo,men,white,Austin,X
1/7/22,"Friday, Morris",MID,iHeartMedia,KASE-FM,2:09 PM,ELI YOUNG BAND,Love Ain't,2018,G,c-,group,men,white,Austin,B2Bmen
1/7/22,"Friday, Morris",MID,iHeartMedia,KASE-FM,2:19 PM,"COMBS, LUKE",Forever After All,2020,R,c-,solo,men,white,Austin,B2Bmen
1/7/22,"Friday, Morris",MID,iHeartMedia,KASE-FM,2:23 PM,"SWINDELL, COLE",Let Me See Ya Girl,2014,G,c-,solo,men,white,Austin,B2Bmen
1/7/22,"Friday, Morris",MID,iHeartMedia,KASE-FM,2:26 PM,"DAVIS, JORDAN/BRYAN, LUKE",Buy Dirt,2021,R,c-,collab,men,white,Austin,B2Bmen
1/7/22,"Friday, Morris",MID,iHeartMedia,KASE-FM,2:29 PM,"BRICE, LEE",One Of Them Girls,2020,G,c-,solo,men,white,Austin,B2Bmen
1/7/22,"Friday, Morris",MID,iHeartMedia,KASE-FM,2:32 PM,FLORIDA GEORGIA LINE,Round Here,2012,G,c-,duo,men,white,Austin,B2Bmen
1/7/22,"Friday, Morris",MID,iHeartMedia,KASE-FM,2:36 PM,"CHESNEY, KENNY",Knowing You,2020,R,c-,solo,men,white,Austin,B2Bmen
1/7/22,"Friday, Morris",MID,iHeartMedia,KASE-FM,2:39 PM,"SWIFT, TAYLOR",Mean,2010,G,c-,solo,women,white,Austin,X
1/7/22,"Friday, Morris",MID,iHeartMedia,KASE-FM,2:50 PM,"PARDI, JON",Tequila Little Time,2019,R,c-,solo,men,white,Austin,X
1/7/22,"Friday, Morris",MID,iHeartMedia,KASE-FM,2:54 PM,"LYNCH, DUSTIN",Small Town Boy,2017,G,c-,solo,men,white,Austin,B2Bmen
1/7/22,"Friday, Morris",MID,iHeartMedia,KASE-FM,2:57 PM,"LAMBERT, MIRANDA",If I Was A Cowboy,2021,R,c-,solo,women,white,Austin,X
1/7/22,"Friday, Morris",PMD,iHeartMedia,KASE-FM,3:00 PM,"MORRIS, MAREN",Circles Around This Town,2022,R,c-,solo,women,white,Austin,B2Bwomen
1/7/22,"Friday, Morris",PMD,iHeartMedia,KASE-FM,3:04 PM,"BRYAN, LUKE",Waves,2021,R,c-,solo,men,white,Austin,X
1/7/22,"Friday, Morris",PMD,iHeartMedia,KASE-FM,3:07 PM,"KEITH, TOBY",Should've Been A Cowboy,1993,G,c-,solo,men,white,Austin,B2Bmen
1/7/22,"Friday, Morris",PMD,iHeartMedia,KASE-FM,3:19 PM,"MCCOLLUM, PARKER",To Be Loved By You,2020,R,c-,solo,men,white,Austin,B2Bmen
1/7/22,"Friday, Morris",PMD,iHeartMedia,KASE-FM,3:23 PM,"COMBS, LUKE",She Got The Best Of Me,2018,G,c-,solo,men,white,Austin,B2Bmen
1/7/22,"Friday, Morris",PMD,iHeartMedia,KASE-FM,3:26 PM,"WALLEN, MORGAN",Sand In My Boots,2021,R,c-,solo,men,white,Austin,B2Bmen
1/7/22,"Friday, Morris",PMD,iHeartMedia,KASE-FM,3:29 PM,"ALDEAN, JASON",Big Green Tractor,2009,G,c-,solo,men,white,Austin,B2Bmen
1/7/22,"Friday, Morris",PMD,iHeartMedia,KASE-FM,3:32 PM,ZAC BROWN BAND,Same Boat,2021,R,c-,group,men,white,Austin,B2Bmen
1/7/22,"Friday, Morris",PMD,iHeartMedia,KASE-FM,3:35 PM,OLD DOMINION,Song For Another Time,2015,G,c-,group,men,white,Austin,B2Bmen
1/7/22,"Friday, Morris",PMD,iHeartMedia,KASE-FM,3:38 PM,"RAY, MICHAEL",Whiskey And Rain,2020,R,c-,solo,men,white,Austin,B2Bmen
1/7/22,"Friday, Morris",PMD,iHeartMedia,KASE-FM,3:50 PM,DAN + SHAY,Steal My Love,2021,R,c-,duo,men,multiethnic,Austin,B2Bmen
1/7/22,"Friday, Morris",PMD,iHeartMedia,KASE-FM,3:53 PM,"URBAN, KEITH",Long Hot Summer,2010,G,c-,solo,men,white,Austin,B2Bmen
1/7/22,"Friday, Morris",PMD,iHeartMedia,KASE-FM,3:58 PM,"ALDEAN, JASON/UNDERWOOD, CARRIE",If I Didn't Love You,2021,R,c-,collab,male-female,white,Austin,X
1/7/22,"Friday, Morris",PMD,iHeartMedia,KASE-FM,4:01 PM,"MORRIS, MAREN",Circles Around This Town,2022,R,c-,solo,women,white,Austin,X
1/7/22,"Friday, Morris",PMD,iHeartMedia,KASE-FM,4:05 PM,"ELDREDGE, BRETT",Lose My Mind,2015,G,c-,solo,men,white,Austin,X
1/7/22,"Friday, Morris",PMD,iHeartMedia,KASE-FM,4:07 PM,"WALLEN, MORGAN",Whiskey Glasses,2016,G,c-,solo,men,white,Austin,B2Bmen
1/7/22,"Friday, Morris",PMD,iHeartMedia,KASE-FM,4:20 PM,"COMBS, LUKE",Forever After All,2020,R,c-,solo,men,white,Austin,B2Bmen
1/7/22,"Friday, Morris",PMD,iHeartMedia,KASE-FM,4:24 PM,"BRYAN, LUKE",That's My Kind Of Night,2013,G,c-,solo,men,white,Austin,B2Bmen
1/7/22,"Friday, Morris",PMD,iHeartMedia,KASE-FM,4:27 PM,"CHESNEY, KENNY",Knowing You,2020,R,c-,solo,men,white,Austin,B2Bmen
1/7/22,"Friday, Morris",PMD,iHeartMedia,KASE-FM,4:31 PM,"YOUNG, CHRIS/BROWN, KANE",Famous Friends,2020,R,c-,collab,men,multiethnic,Austin,B2Bmen
1/7/22,"Friday, Morris",PMD,iHeartMedia,KASE-FM,4:42 PM,"ALDEAN, JASON/LAMBERT, MIRANDA",Drowns The Whiskey,2018,G,c-,collab,male-female,white,Austin,X
1/7/22,"Friday, Morris",PMD,iHeartMedia,KASE-FM,4:46 PM,"MCCOLLUM, PARKER",To Be Loved By You,2020,R,c-,solo,men,white,Austin,X
1/7/22,"Friday, Morris",PMD,iHeartMedia,KASE-FM,4:49 PM,"CURRINGTON, BILLY",Must Be Doin' Somethin' Right,2005,G,c-,solo,men,white,Austin,B2Bmen
1/7/22,"Friday, Morris",PMD,iHeartMedia,KASE-FM,4:53 PM,"COMBS, LUKE",Cold As You,2020,R,c-,solo,men,white,Austin,B2Bmen
1/7/22,"Friday, Morris",PMD,iHeartMedia,KASE-FM,4:56 PM,"YOUNG, BRETT",Lady,2020,R,c-,solo,men,white,Austin,B2Bmen
1/7/22,"Friday, Morris",PMD,iHeartMedia,KASE-FM,4:59 PM,HARDY,Give Heaven Some Hell,2020,R,c-,solo,men,white,Austin,B2Bmen
1/7/22,"Friday, Morris",PMD,iHeartMedia,KASE-FM,5:02 PM,"MORRIS, MAREN",Circles Around This Town,2022,R,c-,solo,women,white,Austin,X
1/7/22,"Friday, Morris",PMD,iHeartMedia,KASE-FM,5:06 PM,"FLORIDA GEORGIA LINE/MCGRAW, TIM",May We All,2016,G,c-,collab,men,white,Austin,X
1/7/22,"Friday, Morris",PMD,iHeartMedia,KASE-FM,5:09 PM,"HUNT, SAM",Body Like A Back Road,2017,G,c-,solo,men,white,Austin,B2Bmen
1/7/22,"Friday, Morris",PMD,iHeartMedia,KASE-FM,5:12 PM,BROTHERS OSBORNE,I'm Not For Everyone,2020,C,c-,duo,men,white,Austin,B2Bmen
1/7/22,"Friday, Morris",PMD,iHeartMedia,KASE-FM,5:15 PM,"BROOKS, GARTH",Ain't Going Down (Til The...),1993,G,c-,solo,men,white,Austin,B2Bmen
1/7/22,"Friday, Morris",PMD,iHeartMedia,KASE-FM,5:19 PM,"BALLERINI, KELSEA/CHESNEY, KENNY",Half Of My Hometown,2020,R,c-,collab,male-female,white,Austin,X
1/7/22,"Friday, Morris",PMD,iHeartMedia,KASE-FM,5:23 PM,"COMBS, LUKE",When It Rains It Pours,2017,G,c-,solo,men,white,Austin,X
1/7/22,"Friday, Morris",PMD,iHeartMedia,KASE-FM,5:27 PM,"BARRETT, GABBY",I Hope,2019,G,c-,solo,women,white,Austin,X
1/7/22,"Friday, Morris",PMD,iHeartMedia,KASE-FM,5:30 PM,"BRYAN, LUKE",Waves,2021,R,c-,solo,men,white,Austin,X
1/7/22,"Friday, Morris",PMD,iHeartMedia,KASE-FM,5:34 PM,"ALDEAN, JASON",Tonight Looks Good On You,2014,G,c-,solo,men,white,Austin,B2Bmen
1/7/22,"Friday, Morris",PMD,iHeartMedia,KASE-FM,5:38 PM,"LYNCH, DUSTIN/PORTER, MACKENZIE",Thinking 'Bout You,2020,R,c-,collab,male-female,white,Austin,X
1/7/22,"Friday, Morris",PMD,iHeartMedia,KASE-FM,5:41 PM,"PARDI, JON",Heartache Medication,2019,G,c-,solo,men,white,Austin,X
1/7/22,"Friday, Morris",PMD,iHeartMedia,KASE-FM,5:44 PM,"URBAN, KEITH",Kiss A Girl,2009,G,c-,solo,men,white,Austin,B2Bmen
1/24/22,"Monday, Block",MID,iHeartMedia,KASE-FM,10:59 AM,"ALDEAN, JASON/UNDERWOOD, CARRIE",If I Didn't Love You,2021,R,c-,collab,male-female,white,Austin,X
1/7/22,"Friday, Morris",PMD,iHeartMedia,KASE-FM,6:01 PM,"MORRIS, MAREN",Circles Around This Town,2022,R,c-,solo,women,white,Austin,X
1/7/22,"Friday, Morris",PMD,iHeartMedia,KASE-FM,6:04 PM,"ALDEAN, JASON",Amarillo Sky,2005,G,c-,solo,men,white,Austin,X
1/7/22,"Friday, Morris",PMD,iHeartMedia,KASE-FM,6:07 PM,OLD DOMINION,One Man Band,2019,G,c-,group,men,white,Austin,B2Bmen
1/28/22,"Friday, regular",PMD,iHeartMedia,KASE-FM,3:10 PM,"ALDEAN, JASON/UNDERWOOD, CARRIE",If I Didn't Love You,2021,R,c-,collab,male-female,white,Austin,X
1/7/22,"Friday, Morris",PMD,iHeartMedia,KASE-FM,6:23 PM,"COMBS, LUKE",One Number Away,2017,G,c-,solo,men,white,Austin,X
1/7/22,"Friday, Morris",PMD,iHeartMedia,KASE-FM,6:26 PM,"DAVIS, JORDAN/BRYAN, LUKE",Buy Dirt,2021,R,c-,collab,men,white,Austin,B2Bmen
1/7/22,"Friday, Morris",PMD,iHeartMedia,KASE-FM,6:29 PM,"BRICE, LEE",One Of Them Girls,2020,G,c-,solo,men,white,Austin,B2Bmen
1/7/22,"Friday, Morris",PMD,iHeartMedia,KASE-FM,6:32 PM,"URBAN, KEITH",Somewhere In My Car,2013,G,c-,solo,men,white,Austin,B2Bmen
1/7/22,"Friday, Morris",PMD,iHeartMedia,KASE-FM,6:36 PM,"ALDEAN, JASON/UNDERWOOD, CARRIE",If I Didn't Love You,2021,R,c-,collab,male-female,white,Austin,X
1/7/22,"Friday, Morris",PMD,iHeartMedia,KASE-FM,6:39 PM,"ATKINS, RODNEY",If You're Going Through Hell,2005,G,c-,solo,men,white,Austin,X
1/7/22,"Friday, Morris",PMD,iHeartMedia,KASE-FM,6:51 PM,"PARDI, JON",Tequila Little Time,2019,R,c-,solo,men,white,Austin,B2Bmen
1/7/22,"Friday, Morris",PMD,iHeartMedia,KASE-FM,6:54 PM,BROTHERS OSBORNE,I'm Not For Everyone,2020,C,c-,duo,men,white,Austin,B2Bmen
1/7/22,"Friday, Morris",PMD,iHeartMedia,KASE-FM,6:57 PM,"BRYAN, LUKE",Crash My Party,2013,G,c-,solo,men,white,Austin,B2Bmen
1/7/22,"Friday, Morris",EVE,iHeartMedia,KASE-FM,7:01 PM,"MORRIS, MAREN",Circles Around This Town,2022,R,c-,solo,women,white,Austin,X
1/7/22,"Friday, Morris",EVE,iHeartMedia,KASE-FM,7:04 PM,"WALKER, CLAY",She Won't Be Lonely Long,2009,G,c-,solo,men,white,Austin,X
1/7/22,"Friday, Morris",EVE,iHeartMedia,KASE-FM,7:08 PM,"COMBS, LUKE",Forever After All,2020,R,c-,solo,men,white,Austin,B2Bmen
1/7/22,"Friday, Morris",EVE,iHeartMedia,KASE-FM,7:20 PM,ELI YOUNG BAND,Love Ain't,2018,G,c-,group,men,white,Austin,B2Bmen
1/7/22,"Friday, Morris",EVE,iHeartMedia,KASE-FM,7:23 PM,"OWEN, JAKE",Best Thing Since Backroads,2021,R,c-,solo,men,white,Austin,B2Bmen
1/7/22,"Friday, Morris",EVE,iHeartMedia,KASE-FM,7:26 PM,"ALDEAN, JASON",Night Train,2012,G,c-,solo,men,white,Austin,B2Bmen
1/7/22,"Friday, Morris",EVE,iHeartMedia,KASE-FM,7:30 PM,"RAY, MICHAEL",Whiskey And Rain,2020,R,c-,solo,men,white,Austin,B2Bmen
1/7/22,"Friday, Morris",EVE,iHeartMedia,KASE-FM,7:33 PM,"COMBS, LUKE",She Got The Best Of Me,2018,G,c-,solo,men,white,Austin,B2Bmen
1/7/22,"Friday, Morris",EVE,iHeartMedia,KASE-FM,7:36 PM,"MCCOLLUM, PARKER",To Be Loved By You,2020,R,c-,solo,men,white,Austin,B2Bmen
1/7/22,"Friday, Morris",EVE,iHeartMedia,KASE-FM,7:39 PM,DAN + SHAY,Steal My Love,2021,R,c-,duo,men,multiethnic,Austin,B2Bmen
1/7/22,"Friday, Morris",EVE,iHeartMedia,KASE-FM,7:50 PM,"LAMBERT, MIRANDA",Over You,2011,G,c-,solo,women,white,Austin,X
1/7/22,"Friday, Morris",EVE,iHeartMedia,KASE-FM,7:53 PM,"BROWN, KANE",One Mississippi,2021,R,c-,solo,men,multiethnic,Austin,X
1/7/22,"Friday, Morris",EVE,iHeartMedia,KASE-FM,7:57 PM,"COMBS, LUKE",Beautiful Crazy,2017,G,c-,solo,men,white,Austin,B2Bmen
1/7/22,"Friday, Morris",EVE,iHeartMedia,KASE-FM,8:00 PM,"DICKERSON, RUSSELL",Home Sweet,2020,R,c-,solo,men,white,Austin,B2Bmen
1/7/22,"Friday, Morris",EVE,iHeartMedia,KASE-FM,8:04 PM,"MORRIS, MAREN",Circles Around This Town,2022,R,c-,solo,women,white,Austin,X
1/7/22,"Friday, Morris",EVE,iHeartMedia,KASE-FM,8:07 PM,"SHELTON, BLAKE",Ol' Red,2001,G,c-,solo,men,white,Austin,X
1/7/22,"Friday, Morris",EVE,iHeartMedia,KASE-FM,8:10 PM,"ALDEAN, JASON/UNDERWOOD, CARRIE",If I Didn't Love You,2021,R,c-,collab,male-female,white,Austin,X
1/7/22,"Friday, Morris",EVE,iHeartMedia,KASE-FM,8:20 PM,FLORIDA GEORGIA LINE,Long Live,2020,R,c-,duo,men,white,Austin,X
1/7/22,"Friday, Morris",EVE,iHeartMedia,KASE-FM,8:23 PM,"BRYAN, LUKE",Waves,2021,R,c-,solo,men,white,Austin,B2Bmen
1/7/22,"Friday, Morris",EVE,iHeartMedia,KASE-FM,8:27 PM,"SWINDELL, COLE",Hope You Get Lonely Tonight,2013,G,c-,solo,men,white,Austin,B2Bmen
1/7/22,"Friday, Morris",EVE,iHeartMedia,KASE-FM,8:30 PM,"COMBS, LUKE",Cold As You,2020,R,c-,solo,men,white,Austin,B2Bmen
1/7/22,"Friday, Morris",EVE,iHeartMedia,KASE-FM,8:33 PM,"CHESNEY, KENNY",Knowing You,2020,R,c-,solo,men,white,Austin,B2Bmen
1/7/22,"Friday, Morris",EVE,iHeartMedia,KASE-FM,8:37 PM,"ALDEAN, JASON",Girl Like You,2018,G,c-,solo,men,white,Austin,B2Bmen
1/7/22,"Friday, Morris",EVE,iHeartMedia,KASE-FM,8:40 PM,"LAMBERT, MIRANDA",If I Was A Cowboy,2021,R,c-,solo,women,white,Austin,X
1/7/22,"Friday, Morris",EVE,iHeartMedia,KASE-FM,8:50 PM,ELI YOUNG BAND,Even If It Breaks Your Heart,2011,G,c-,group,men,white,Austin,X
1/7/22,"Friday, Morris",EVE,iHeartMedia,KASE-FM,8:53 PM,"HUNT, SAM",23,2021,R,c-,solo,men,white,Austin,B2Bmen
1/7/22,"Friday, Morris",EVE,iHeartMedia,KASE-FM,8:56 PM,ZAC BROWN BAND,Same Boat,2021,R,c-,group,men,white,Austin,B2Bmen
1/7/22,"Friday, Morris",EVE,iHeartMedia,KASE-FM,8:59 PM,"WALLEN, MORGAN",Sand In My Boots,2021,R,c-,solo,men,white,Austin,B2Bmen
1/7/22,"Friday, Morris",EVE,iHeartMedia,KASE-FM,9:03 PM,"MORRIS, MAREN",Circles Around This Town,2022,R,c-,solo,women,white,Austin,X
1/7/22,"Friday, Morris",EVE,iHeartMedia,KASE-FM,9:06 PM,"PAISLEY, BRAD",The World,2005,G,c-,solo,men,white,Austin,X
1/7/22,"Friday, Morris",EVE,iHeartMedia,KASE-FM,9:10 PM,"MCCOLLUM, PARKER",To Be Loved By You,2020,R,c-,solo,men,white,Austin,B2Bmen
1/7/22,"Friday, Morris",EVE,iHeartMedia,KASE-FM,9:18 PM,"PARDI, JON",Heartache Medication,2019,G,c-,solo,men,white,Austin,B2Bmen
1/7/22,"Friday, Morris",EVE,iHeartMedia,KASE-FM,9:22 PM,"YOUNG, CHRIS/BROWN, KANE",Famous Friends,2020,R,c-,collab,men,multiethnic,Austin,B2Bmen
1/7/22,"Friday, Morris",EVE,iHeartMedia,KASE-FM,9:24 PM,"BRYAN, LUKE",Drink A Beer,2013,G,c-,solo,men,white,Austin,B2Bmen
1/7/22,"Friday, Morris",EVE,iHeartMedia,KASE-FM,9:28 PM,"LYNCH, DUSTIN/PORTER, MACKENZIE",Thinking 'Bout You,2020,R,c-,collab,male-female,white,Austin,X
1/7/22,"Friday, Morris",EVE,iHeartMedia,KASE-FM,9:30 PM,"COMBS, LUKE",When It Rains It Pours,2017,G,c-,solo,men,white,Austin,X
1/7/22,"Friday, Morris",EVE,iHeartMedia,KASE-FM,9:34 PM,"ALDEAN, JASON/UNDERWOOD, CARRIE",If I Didn't Love You,2021,R,c-,collab,male-female,white,Austin,X
1/7/22,"Friday, Morris",EVE,iHeartMedia,KASE-FM,9:38 PM,HARDY,Give Heaven Some Hell,2020,R,c-,solo,men,white,Austin,X
1/7/22,"Friday, Morris",EVE,iHeartMedia,KASE-FM,9:47 PM,"BENTLEY, DIERKS",Drunk On A Plane,2014,G,c-,solo,men,white,Austin,B2Bmen
1/7/22,"Friday, Morris",EVE,iHeartMedia,KASE-FM,9:52 PM,"SWIFT, TAYLOR",I Bet You Think About Me,2021,C,c-,solo,women,white,Austin,X
1/7/22,"Friday, Morris",EVE,iHeartMedia,KASE-FM,9:56 PM,"COMBS, LUKE",Forever After All,2020,R,c-,solo,men,white,Austin,X
1/7/22,"Friday, Morris",EVE,iHeartMedia,KASE-FM,9:59 PM,"ALLEN, JIMMIE/PAISLEY, BRAD",Freedom Was A Highway,2020,R,c-,collab,men,multiethnic,Austin,B2Bmen
1/7/22,"Friday, Morris",EVE,iHeartMedia,KASE-FM,10:03 PM,"MORRIS, MAREN",Circles Around This Town,2022,R,c-,solo,women,white,Austin,X
1/7/22,"Friday, Morris",EVE,iHeartMedia,KASE-FM,10:06 PM,"URBAN, KEITH",Better Life,2004,G,c-,solo,men,white,Austin,X
1/7/22,"Friday, Morris",EVE,iHeartMedia,KASE-FM,10:10 PM,"OWEN, JAKE",Made For You,2018,R,c-,solo,men,white,Austin,B2Bmen
1/7/22,"Friday, Morris",EVE,iHeartMedia,KASE-FM,10:20 PM,"HUNT, SAM",Body Like A Back Road,2017,G,c-,solo,men,white,Austin,B2Bmen
1/7/22,"Friday, Morris",EVE,iHeartMedia,KASE-FM,10:23 PM,"PARDI, JON",Tequila Little Time,2019,R,c-,solo,men,white,Austin,B2Bmen
1/7/22,"Friday, Morris",EVE,iHeartMedia,KASE-FM,10:27 PM,"MCGRAW, TIM",Humble And Kind,2015,G,c-,solo,men,white,Austin,B2Bmen
1/7/22,"Friday, Morris",EVE,iHeartMedia,KASE-FM,10:31 PM,"STAPLETON, CHRIS",You Should Probably Leave,2020,R,c-,solo,men,white,Austin,B2Bmen
1/7/22,"Friday, Morris",EVE,iHeartMedia,KASE-FM,10:34 PM,"RICE, CHASE/FLORIDA GEORGIA LINE",Drinkin' Beer Talkin' God Amen,2020,R,c-,collab,men,white,Austin,B2Bmen
1/7/22,"Friday, Morris",EVE,iHeartMedia,KASE-FM,10:37 PM,"MCCOLLUM, PARKER",To Be Loved By You,2020,R,c-,solo,men,white,Austin,B2Bmen
1/7/22,"Friday, Morris",EVE,iHeartMedia,KASE-FM,10:40 PM,"CLARK, CALLISTA",It's 'Cause I Am,2021,R,c-,solo,women,white,Austin,X
1/7/22,"Friday, Morris",EVE,iHeartMedia,KASE-FM,10:48 PM,"COMBS, LUKE",Hurricane,2015,G,c-,solo,men,white,Austin,X
1/7/22,"Friday, Morris",EVE,iHeartMedia,KASE-FM,10:51 PM,"BENTLEY, DIERKS/BRELAND/HARDY",Beers On Me,2021,R,c-,collab,men,multiethnic,Austin,B2Bmen
1/7/22,"Friday, Morris",EVE,iHeartMedia,KASE-FM,10:54 PM,LANCO,Greatest Love Story,2016,G,c-,group,men,white,Austin,B2Bmen
1/7/22,"Friday, Morris",EVE,iHeartMedia,KASE-FM,10:58 PM,"OWEN, JAKE",Best Thing Since Backroads,2021,R,c-,solo,men,white,Austin,B2Bmen
1/7/22,"Friday, Morris",EVE,iHeartMedia,KASE-FM,11:01 PM,"MORRIS, MAREN",Circles Around This Town,2022,R,c-,solo,women,white,Austin,X
1/7/22,"Friday, Morris",EVE,iHeartMedia,KASE-FM,11:05 PM,"SHELTON, BLAKE",Come Back As A Country Boy,2021,R,c-,solo,men,white,Austin,X
1/7/22,"Friday, Morris",EVE,iHeartMedia,KASE-FM,11:08 PM,"ALDEAN, JASON/UNDERWOOD, CARRIE",If I Didn't Love You,2021,R,c-,collab,male-female,white,Austin,X
1/7/22,"Friday, Morris",EVE,iHeartMedia,KASE-FM,11:18 PM,ZAC BROWN BAND,Same Boat,2021,R,c-,group,men,white,Austin,X
1/7/22,"Friday, Morris",EVE,iHeartMedia,KASE-FM,11:21 PM,"DICKERSON, RUSSELL",Home Sweet,2020,R,c-,solo,men,white,Austin,B2Bmen
1/7/22,"Friday, Morris",EVE,iHeartMedia,KASE-FM,11:24 PM,"COMBS, LUKE",She Got The Best Of Me,2018,G,c-,solo,men,white,Austin,B2Bmen
1/7/22,"Friday, Morris",EVE,iHeartMedia,KASE-FM,11:27 PM,"RAY, MICHAEL",Whiskey And Rain,2020,R,c-,solo,men,white,Austin,B2Bmen
1/7/22,"Friday, Morris",EVE,iHeartMedia,KASE-FM,11:31 PM,"ARTS, TENILLE","Back Then, Right Now",2021,R,c-,solo,women,white,Austin,X
1/7/22,"Friday, Morris",EVE,iHeartMedia,KASE-FM,11:34 PM,"ALDEAN, JASON",Got What I Got,2019,G,c-,solo,men,white,Austin,X
1/7/22,"Friday, Morris",EVE,iHeartMedia,KASE-FM,11:36 PM,DAN + SHAY,Steal My Love,2021,R,c-,duo,men,multiethnic,Austin,B2Bmen
