date,weekday,dayparts,owner,station,time,artist,title,release,grc,genre,ensemble,gender,race,city,lgbtq,b2b_gender,b2b_combinedGender,b2b_collabGender,b2b_lgbtq,b2b_raceGender
3/25/22,"Friday, regular",OVN,iHeartMedia,WKKT-FM,1:03:00 AM,"ALDEAN, JASON",Trouble With A Heartbreak,2022,R,c-,solo,men,white,Charlotte,false,X,X,X,B2BStraight,X
3/25/22,"Friday, regular",OVN,iHeartMedia,WKKT-FM,1:06:00 AM,"RHETT, THOMAS",Get Me Some Of That,2013,G,c-,solo,men,white,Charlotte,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
3/25/22,"Friday, regular",OVN,iHeartMedia,WKKT-FM,1:09:00 AM,"ERNEST/WALLEN, MORGAN",Flower Shops,2022,R,c-,collab,men,white,Charlotte,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
3/25/22,"Friday, regular",OVN,iHeartMedia,WKKT-FM,1:20:00 AM,"MARLOWE, KAMERON",Giving You Up,2019,C,c-,solo,men,white,Charlotte,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
3/25/22,"Friday, regular",OVN,iHeartMedia,WKKT-FM,1:24:00 AM,"YOUNG, CHRIS/TENPENNY, MITCHELL",At The End Of A Bar,2021,R,c-,collab,men,white,Charlotte,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
3/25/22,"Friday, regular",OVN,iHeartMedia,WKKT-FM,1:26:00 AM,"JANSON, CHRIS",Good Vibes,2019,G,c-,solo,men,white,Charlotte,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
3/25/22,"Friday, regular",OVN,iHeartMedia,WKKT-FM,1:29:00 AM,"BROWN, KANE",One Mississippi,2021,R,c-,solo,men,multiethnic,Charlotte,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,X
3/25/22,"Friday, regular",OVN,iHeartMedia,WKKT-FM,1:33:00 AM,"BRYAN, LUKE",Most People Are Good,2017,G,c-,solo,men,white,Charlotte,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,X
3/25/22,"Friday, regular",OVN,iHeartMedia,WKKT-FM,1:36:00 AM,"KEITH, TOBY",Old School,2021,C,c-,solo,men,white,Charlotte,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
3/25/22,"Friday, regular",OVN,iHeartMedia,WKKT-FM,1:39:00 AM,"LAMBERT, MIRANDA",Gunpowder & Lead,2007,G,c-,solo,women,white,Charlotte,false,X,X,X,B2BStraight,X
3/25/22,"Friday, regular",OVN,iHeartMedia,WKKT-FM,1:47:00 AM,"UNDERWOOD, CARRIE",Ghost Story,2022,R,c-,solo,women,white,Charlotte,false,B2Bwomen,B2BCombWomen,B2BCollabWomen,B2BStraight,B2BwhiteWomen
3/25/22,"Friday, regular",OVN,iHeartMedia,WKKT-FM,1:51:00 AM,HARDY,Give Heaven Some Hell,2020,R,c-,solo,men,white,Charlotte,false,X,X,X,B2BStraight,X
3/25/22,"Friday, regular",OVN,iHeartMedia,WKKT-FM,1:54:00 AM,"UNDERWOOD, CARRIE",Church Bells,2015,G,c-,solo,women,white,Charlotte,false,X,X,X,B2BStraight,X
3/25/22,"Friday, regular",OVN,iHeartMedia,WKKT-FM,1:57:00 AM,"MCCREERY, SCOTTY",This Is It,2018,G,c-,solo,men,white,Charlotte,false,X,X,X,B2BStraight,X
3/25/22,"Friday, regular",OVN,iHeartMedia,WKKT-FM,2:01:00 AM,"COMBS, LUKE/CHURCH, ERIC",Does To Me,2019,G,c-,collab,men,white,Charlotte,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
3/25/22,"Friday, regular",OVN,iHeartMedia,WKKT-FM,2:04:00 AM,"HUNT, SAM",23,2021,R,c-,solo,men,white,Charlotte,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
3/25/22,"Friday, regular",OVN,iHeartMedia,WKKT-FM,2:07:00 AM,"HOUSER, RANDY",How Country Feels,2012,G,c-,solo,men,white,Charlotte,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
3/25/22,"Friday, regular",OVN,iHeartMedia,WKKT-FM,2:10:00 AM,"URBAN, KEITH",Wild Hearts,2021,R,c-,solo,men,white,Charlotte,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
3/25/22,"Friday, regular",OVN,iHeartMedia,WKKT-FM,2:19:00 AM,"OWEN, JAKE",Best Thing Since Backroads,2021,R,c-,solo,men,white,Charlotte,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
3/25/22,"Friday, regular",OVN,iHeartMedia,WKKT-FM,2:23:00 AM,ZAC BROWN BAND,Same Boat,2021,R,c-,group,men,white,Charlotte,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
3/25/22,"Friday, regular",OVN,iHeartMedia,WKKT-FM,2:26:00 AM,"WALLEN, MORGAN",Sand In My Boots,2021,R,c-,solo,men,white,Charlotte,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
3/25/22,"Friday, regular",OVN,iHeartMedia,WKKT-FM,2:29:00 AM,"BRYAN, LUKE",Country Girl (Shake It For Me),2011,G,c-,solo,men,white,Charlotte,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
3/25/22,"Friday, regular",OVN,iHeartMedia,WKKT-FM,2:32:00 AM,PARMALEE,Take My Name,2021,R,c-,group,men,white,Charlotte,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
3/25/22,"Friday, regular",OVN,iHeartMedia,WKKT-FM,2:35:00 AM,"RHETT, THOMAS",What's Your Country Song,2020,R,c-,solo,men,white,Charlotte,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
3/25/22,"Friday, regular",OVN,iHeartMedia,WKKT-FM,2:38:00 AM,"PEARCE, CARLY/MCBRYDE, ASHLEY",Never Wanted To Be That Girl,2021,R,c-,collab,women,white,Charlotte,false,X,X,X,B2BStraight,X
3/25/22,"Friday, regular",OVN,iHeartMedia,WKKT-FM,2:46:00 AM,"YOUNG, BRETT",You Didn't,2021,C,c-,solo,men,white,Charlotte,false,X,X,X,B2BStraight,X
3/25/22,"Friday, regular",OVN,iHeartMedia,WKKT-FM,2:50:00 AM,"SHELTON, BLAKE",Come Back As A Country Boy,2021,R,c-,solo,men,white,Charlotte,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
3/25/22,"Friday, regular",OVN,iHeartMedia,WKKT-FM,2:53:00 AM,"ALDEAN, JASON",Lights Come On,2016,G,c-,solo,men,white,Charlotte,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
3/25/22,"Friday, regular",OVN,iHeartMedia,WKKT-FM,2:56:00 AM,"STAPLETON, CHRIS",You Should Probably Leave,2020,R,c-,solo,men,white,Charlotte,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
3/25/22,"Friday, regular",OVN,iHeartMedia,WKKT-FM,3:00:00 AM,DAN + SHAY,Glad You Exist,2021,R,c-,duo,men,multiethnic,Charlotte,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,X
3/25/22,"Friday, regular",OVN,iHeartMedia,WKKT-FM,3:03:00 AM,"COMBS, LUKE",Doin' This,2021,R,c-,solo,men,white,Charlotte,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,X
3/25/22,"Friday, regular",OVN,iHeartMedia,WKKT-FM,3:07:00 AM,"UNDERWOOD, CARRIE",Before He Cheats,2005,G,c-,solo,women,white,Charlotte,false,X,X,X,B2BStraight,X
3/25/22,"Friday, regular",OVN,iHeartMedia,WKKT-FM,3:10:00 AM,"BENTLEY, DIERKS/BRELAND/HARDY",Beers On Me,2021,R,c-,collab,men,multiethnic,Charlotte,false,X,X,X,B2BStraight,X
3/25/22,"Friday, regular",OVN,iHeartMedia,WKKT-FM,3:20:00 AM,"MORRIS, MAREN",Circles Around This Town,2022,R,c-,solo,women,white,Charlotte,false,X,X,X,B2BStraight,X
3/25/22,"Friday, regular",OVN,iHeartMedia,WKKT-FM,3:23:00 AM,"DAVIS, JORDAN/BRYAN, LUKE",Buy Dirt,2021,R,c-,collab,men,white,Charlotte,false,X,X,X,B2BStraight,X
3/25/22,"Friday, regular",OVN,iHeartMedia,WKKT-FM,3:25:00 AM,"LAMBERT, MIRANDA",If I Was A Cowboy,2021,R,c-,solo,women,white,Charlotte,false,X,X,X,B2BStraight,X
3/25/22,"Friday, regular",OVN,iHeartMedia,WKKT-FM,3:28:00 AM,FLORIDA GEORGIA LINE,Cruise,2012,G,c-,duo,men,white,Charlotte,false,X,X,X,B2BStraight,X
3/25/22,"Friday, regular",OVN,iHeartMedia,WKKT-FM,3:32:00 AM,"JOHNSON, CODY",Til You Can't,2021,R,c-,solo,men,white,Charlotte,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
3/25/22,"Friday, regular",OVN,iHeartMedia,WKKT-FM,3:35:00 AM,"JANSON, CHRIS",Fix A Drink,2017,G,c-,solo,men,white,Charlotte,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
3/25/22,"Friday, regular",OVN,iHeartMedia,WKKT-FM,3:38:00 AM,"RHETT, THOMAS",Slow Down Summer,2021,R,c-,solo,men,white,Charlotte,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
3/25/22,"Friday, regular",OVN,iHeartMedia,WKKT-FM,3:47:00 AM,"MCGRAW, TIM",7500 OBO,2020,R,c-,solo,men,white,Charlotte,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
3/25/22,"Friday, regular",OVN,iHeartMedia,WKKT-FM,3:51:00 AM,"CHURCH, ERIC",Heart On Fire,2021,R,c-,solo,men,white,Charlotte,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
3/25/22,"Friday, regular",OVN,iHeartMedia,WKKT-FM,3:55:00 AM,"HAYES, WALKER",Fancy Like,2021,R,c-,solo,men,white,Charlotte,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
3/25/22,"Friday, regular",OVN,iHeartMedia,WKKT-FM,3:57:00 AM,ZAC BROWN BAND,Colder Weather,2010,G,c-,group,men,white,Charlotte,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
3/25/22,"Friday, regular",OVN,iHeartMedia,WKKT-FM,4:02:00 AM,"OWEN, JAKE",Best Thing Since Backroads,2021,R,c-,solo,men,white,Charlotte,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
3/25/22,"Friday, regular",OVN,iHeartMedia,WKKT-FM,4:05:00 AM,"HOUSER, RANDY",Runnin' Outta Moonlight,2013,G,c-,solo,men,white,Charlotte,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
3/25/22,"Friday, regular",OVN,iHeartMedia,WKKT-FM,4:08:00 AM,"BROWN, KANE",One Mississippi,2021,R,c-,solo,men,multiethnic,Charlotte,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,X
3/25/22,"Friday, regular",OVN,iHeartMedia,WKKT-FM,4:11:00 AM,"ALDEAN, JASON",You Make It Easy,2018,G,c-,solo,men,white,Charlotte,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,X
3/25/22,"Friday, regular",OVN,iHeartMedia,WKKT-FM,4:21:00 AM,"WADE, MORGAN",Wilder Days,2021,R,c-,solo,women,white,Charlotte,false,X,X,X,B2BStraight,X
3/25/22,"Friday, regular",OVN,iHeartMedia,WKKT-FM,4:25:00 AM,"MCGRAW, TIM",7500 OBO,2020,R,c-,solo,men,white,Charlotte,false,X,X,X,B2BStraight,X
3/25/22,"Friday, regular",OVN,iHeartMedia,WKKT-FM,4:28:00 AM,"CHESNEY, KENNY",All The Pretty Girls,2016,G,c-,solo,men,white,Charlotte,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
3/25/22,"Friday, regular",OVN,iHeartMedia,WKKT-FM,4:31:00 AM,"KING, ELLE/LAMBERT, MIRANDA",Drunk (And I Don't Wanna Go..),2021,R,c-,collab,women,white,Charlotte,false,X,X,X,B2BStraight,X
3/25/22,"Friday, regular",OVN,iHeartMedia,WKKT-FM,4:35:00 AM,"SCOTT, DYLAN",New Truck,2021,R,c-,solo,men,white,Charlotte,false,X,X,X,B2BStraight,X
3/25/22,"Friday, regular",OVN,iHeartMedia,WKKT-FM,4:37:00 AM,"CHURCH, ERIC",Drink In My Hand,2011,G,c-,solo,men,white,Charlotte,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
3/25/22,"Friday, regular",OVN,iHeartMedia,WKKT-FM,4:40:00 AM,"BRYAN, LUKE",Up,2021,R,c-,solo,men,white,Charlotte,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
3/25/22,"Friday, regular",OVN,iHeartMedia,WKKT-FM,4:51:00 AM,"CHESNEY, KENNY",Everyone She Knows,2020,R,c-,solo,men,white,Charlotte,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
3/25/22,"Friday, regular",OVN,iHeartMedia,WKKT-FM,4:54:00 AM,"LYNCH, DUSTIN/PORTER, MACKENZIE",Thinking 'Bout You,2020,R,c-,collab,male-female,white,Charlotte,false,X,X,X,B2BStraight,X
3/25/22,"Friday, regular",OVN,iHeartMedia,WKKT-FM,4:56:00 AM,"COMBS, LUKE",Even Though I'm Leaving,2019,G,c-,solo,men,white,Charlotte,false,X,X,X,B2BStraight,X
3/25/22,"Friday, regular",OVN,iHeartMedia,WKKT-FM,5:00:00 AM,RICOCHET,The Star Spangled Banner,1996,G,c-,group,men,white,Charlotte,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
3/25/22,"Friday, regular",OVN,iHeartMedia,WKKT-FM,5:02:00 AM,"YOUNG, CHRIS/BROWN, KANE",Famous Friends,2020,R,c-,collab,men,multiethnic,Charlotte,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,X
3/25/22,"Friday, regular",OVN,iHeartMedia,WKKT-FM,5:04:00 AM,"RHETT, THOMAS",Unforgettable,2017,G,c-,solo,men,white,Charlotte,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,X
3/25/22,"Friday, regular",OVN,iHeartMedia,WKKT-FM,5:07:00 AM,"WALLEN, MORGAN",Wasted On You,2021,R,c-,solo,men,white,Charlotte,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
3/25/22,"Friday, regular",OVN,iHeartMedia,WKKT-FM,5:19:00 AM,"HUNT, SAM",Hard To Forget,2020,G,c-,solo,men,white,Charlotte,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
3/25/22,"Friday, regular",OVN,iHeartMedia,WKKT-FM,5:22:00 AM,"LYNCH, DUSTIN/PORTER, MACKENZIE",Thinking 'Bout You,2020,R,c-,collab,male-female,white,Charlotte,false,X,X,X,B2BStraight,X
3/25/22,"Friday, regular",OVN,iHeartMedia,WKKT-FM,5:25:00 AM,"COMBS, LUKE",Forever After All,2020,R,c-,solo,men,white,Charlotte,false,X,X,X,B2BStraight,X
3/25/22,"Friday, regular",OVN,iHeartMedia,WKKT-FM,5:28:00 AM,"OTTO, JAMES",Just Got Started Lovin' You,2007,G,c-,solo,men,white,Charlotte,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
3/25/22,"Friday, regular",OVN,iHeartMedia,WKKT-FM,5:32:00 AM,"SCOTT, DYLAN",Nobody,2019,R,c-,solo,men,white,Charlotte,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
3/25/22,"Friday, regular",OVN,iHeartMedia,WKKT-FM,5:35:00 AM,"SHELTON, BLAKE",Come Back As A Country Boy,2021,R,c-,solo,men,white,Charlotte,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
3/25/22,"Friday, regular",OVN,iHeartMedia,WKKT-FM,5:38:00 AM,"UNDERWOOD, CARRIE",Good Girl,2012,G,c-,solo,women,white,Charlotte,false,X,X,X,B2BStraight,X
3/25/22,"Friday, regular",OVN,iHeartMedia,WKKT-FM,5:50:00 AM,"KING, ELLE/LAMBERT, MIRANDA",Drunk (And I Don't Wanna Go..),2021,R,c-,collab,women,white,Charlotte,false,B2Bwomen,B2BCombWomen,B2BCollabWomen,B2BStraight,B2BwhiteWomen
3/25/22,"Friday, regular",OVN,iHeartMedia,WKKT-FM,5:53:00 AM,"DICKERSON, RUSSELL",Blue Tacoma,2016,G,c-,solo,men,white,Charlotte,false,X,X,X,B2BStraight,X
3/25/22,"Friday, regular",OVN,iHeartMedia,WKKT-FM,5:57:00 AM,"ALDEAN, JASON",Got What I Got,2019,G,c-,solo,men,white,Charlotte,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
3/25/22,"Friday, regular",AMD,iHeartMedia,WKKT-FM,6:10:00 AM,"COMBS, LUKE/CHURCH, ERIC",Does To Me,2019,G,c-,collab,men,white,Charlotte,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
3/25/22,"Friday, regular",AMD,iHeartMedia,WKKT-FM,6:13:00 AM,"HURD, RYAN/MORRIS, MAREN",Chasing After You,2021,R,c-,collab,male-female,white,Charlotte,false,X,X,X,B2BStraight,X
3/25/22,"Friday, regular",AMD,iHeartMedia,WKKT-FM,6:19:00 AM,"BRYAN, LUKE",Rain Is A Good Thing,2009,G,c-,solo,men,white,Charlotte,false,X,X,X,B2BStraight,X
3/25/22,"Friday, regular",AMD,iHeartMedia,WKKT-FM,6:21:00 AM,"BALLERINI, KELSEA/CHESNEY, KENNY",Half Of My Hometown,2020,R,c-,collab,male-female,white,Charlotte,false,X,X,X,B2BStraight,X
3/25/22,"Friday, regular",AMD,iHeartMedia,WKKT-FM,6:35:00 AM,"SWINDELL, COLE",Single Saturday Night,2020,R,c-,solo,men,white,Charlotte,false,X,X,X,B2BStraight,X
3/25/22,"Friday, regular",AMD,iHeartMedia,WKKT-FM,6:38:00 AM,"WALLEN, MORGAN",Sand In My Boots,2021,R,c-,solo,men,white,Charlotte,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
3/25/22,"Friday, regular",AMD,iHeartMedia,WKKT-FM,6:52:00 AM,"BRYAN, LUKE",That's My Kind Of Night,2013,G,c-,solo,men,white,Charlotte,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
3/25/22,"Friday, regular",AMD,iHeartMedia,WKKT-FM,6:55:00 AM,"HAYES, WALKER",Fancy Like,2021,R,c-,solo,men,white,Charlotte,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
3/25/22,"Friday, regular",AMD,iHeartMedia,WKKT-FM,7:06:00 AM,FLORIDA GEORGIA LINE,Long Live,2020,R,c-,duo,men,white,Charlotte,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
3/25/22,"Friday, regular",AMD,iHeartMedia,WKKT-FM,7:09:00 AM,"CHESNEY, KENNY",American Kids,2014,G,c-,solo,men,white,Charlotte,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
3/25/22,"Friday, regular",AMD,iHeartMedia,WKKT-FM,7:20:00 AM,"ALDEAN, JASON/UNDERWOOD, CARRIE",If I Didn't Love You,2021,R,c-,collab,male-female,white,Charlotte,false,X,X,X,B2BStraight,X
3/25/22,"Friday, regular",AMD,iHeartMedia,WKKT-FM,7:24:00 AM,"BRYAN, LUKE",I Don't Want This Night To End,2011,G,c-,solo,men,white,Charlotte,false,X,X,X,B2BStraight,X
3/25/22,"Friday, regular",AMD,iHeartMedia,WKKT-FM,7:27:00 AM,"YOUNG, CHRIS/BROWN, KANE",Famous Friends,2020,R,c-,collab,men,multiethnic,Charlotte,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,X
3/25/22,"Friday, regular",AMD,iHeartMedia,WKKT-FM,7:30:00 AM,"KEITH, TOBY",As Good As I Once Was,2005,G,c-,solo,men,white,Charlotte,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,X
3/25/22,"Friday, regular",AMD,iHeartMedia,WKKT-FM,7:33:00 AM,LADY ANTEBELLUM,Downtown,2013,G,c-,trio,male-female,white,Charlotte,false,X,X,X,B2BStraight,X
3/25/22,"Friday, regular",AMD,iHeartMedia,WKKT-FM,7:37:00 AM,"MCCOLLUM, PARKER",To Be Loved By You,2020,R,c-,solo,men,white,Charlotte,false,X,X,X,B2BStraight,X
3/25/22,"Friday, regular",AMD,iHeartMedia,WKKT-FM,7:42:00 AM,"BRICE, LEE",One Of Them Girls,2020,G,c-,solo,men,white,Charlotte,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
3/25/22,"Friday, regular",AMD,iHeartMedia,WKKT-FM,7:45:00 AM,"CHESNEY, KENNY",Beer In Mexico,2005,G,c-,solo,men,white,Charlotte,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
3/25/22,"Friday, regular",AMD,iHeartMedia,WKKT-FM,7:49:00 AM,"LYNCH, DUSTIN/PORTER, MACKENZIE",Thinking 'Bout You,2020,R,c-,collab,male-female,white,Charlotte,false,X,X,X,B2BStraight,X
3/25/22,"Friday, regular",AMD,iHeartMedia,WKKT-FM,7:53:00 AM,"DICKERSON, RUSSELL",Love You Like I Used To,2020,G,c-,solo,men,white,Charlotte,false,X,X,X,B2BStraight,X
3/25/22,"Friday, regular",AMD,iHeartMedia,WKKT-FM,7:57:00 AM,"BRYAN, LUKE",Roller Coaster,2013,G,c-,solo,men,white,Charlotte,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
3/25/22,"Friday, regular",AMD,iHeartMedia,WKKT-FM,8:01:00 AM,"ALDEAN, JASON",Girl Like You,2018,G,c-,solo,men,white,Charlotte,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
3/25/22,"Friday, regular",AMD,iHeartMedia,WKKT-FM,8:04:00 AM,"HURD, RYAN/MORRIS, MAREN",Chasing After You,2021,R,c-,collab,male-female,white,Charlotte,false,X,X,X,B2BStraight,X
3/25/22,"Friday, regular",AMD,iHeartMedia,WKKT-FM,8:07:00 AM,"UNDERWOOD, CARRIE",All-American Girl,2007,G,c-,solo,women,white,Charlotte,false,X,B2BCombWomen,B2BCollabWomen,B2BStraight,X
3/25/22,"Friday, regular",AMD,iHeartMedia,WKKT-FM,8:11:00 AM,"COMBS, LUKE",Better Together,2019,R,c-,solo,men,white,Charlotte,false,X,X,X,B2BStraight,X
3/25/22,"Friday, regular",AMD,iHeartMedia,WKKT-FM,8:14:00 AM,PARMALEE,Carolina,2012,G,c-,group,men,white,Charlotte,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
3/25/22,"Friday, regular",AMD,iHeartMedia,WKKT-FM,8:19:00 AM,"OWEN, JAKE",Made For You,2018,R,c-,solo,men,white,Charlotte,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
3/25/22,"Friday, regular",AMD,iHeartMedia,WKKT-FM,8:23:00 AM,"SHELTON, BLAKE",Sure Be Cool If You Did,2013,G,c-,solo,men,white,Charlotte,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
3/25/22,"Friday, regular",AMD,iHeartMedia,WKKT-FM,8:26:00 AM,"MCCREERY, SCOTTY",This Is It,2018,G,c-,solo,men,white,Charlotte,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
3/25/22,"Friday, regular",AMD,iHeartMedia,WKKT-FM,8:30:00 AM,"WALLEN, MORGAN",Sand In My Boots,2021,R,c-,solo,men,white,Charlotte,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
3/25/22,"Friday, regular",AMD,iHeartMedia,WKKT-FM,8:34:00 AM,"ALDEAN, JASON",Big Green Tractor,2009,G,c-,solo,men,white,Charlotte,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
3/25/22,"Friday, regular",AMD,iHeartMedia,WKKT-FM,8:37:00 AM,"MORRIS, MAREN",My Church,2015,G,c-,solo,women,white,Charlotte,false,X,X,X,B2BStraight,X
3/25/22,"Friday, regular",AMD,iHeartMedia,WKKT-FM,8:40:00 AM,"BALLERINI, KELSEA/CHESNEY, KENNY",Half Of My Hometown,2020,R,c-,collab,male-female,white,Charlotte,false,X,B2BCombWomen,B2BCollabWomen,B2BStraight,X
3/25/22,"Friday, regular",AMD,iHeartMedia,WKKT-FM,8:44:00 AM,"BRYAN, LUKE",Knockin' Boots,2019,G,c-,solo,men,white,Charlotte,false,X,X,X,B2BStraight,X
3/25/22,"Friday, regular",AMD,iHeartMedia,WKKT-FM,8:47:00 AM,"SCOTT, DYLAN",My Girl,2016,G,c-,solo,men,white,Charlotte,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
3/25/22,"Friday, regular",AMD,iHeartMedia,WKKT-FM,9:02:00 AM,"HUNT, SAM",23,2021,R,c-,solo,men,white,Charlotte,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
3/25/22,"Friday, regular",AMD,iHeartMedia,WKKT-FM,9:05:00 AM,"NICHOLS, JOE",Brokenheartsville,2002,G,c-,solo,men,white,Charlotte,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
3/25/22,"Friday, regular",AMD,iHeartMedia,WKKT-FM,9:08:00 AM,"COMBS, LUKE",Cold As You,2020,R,c-,solo,men,white,Charlotte,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
3/25/22,"Friday, regular",AMD,iHeartMedia,WKKT-FM,9:11:00 AM,"LANE, CHRIS",I Don't Know About You,2018,G,c-,solo,men,white,Charlotte,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
3/25/22,"Friday, regular",AMD,iHeartMedia,WKKT-FM,9:14:00 AM,"RUCKER, DARIUS",Wagon Wheel,2012,G,c-,solo,men,black,Charlotte,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,X
3/25/22,"Friday, regular",AMD,iHeartMedia,WKKT-FM,9:18:00 AM,"KING, ELLE/LAMBERT, MIRANDA",Drunk (And I Don't Wanna Go..),2021,R,c-,collab,women,white,Charlotte,false,X,X,X,B2BStraight,X
3/25/22,"Friday, regular",AMD,iHeartMedia,WKKT-FM,9:22:00 AM,"SWINDELL, COLE",Single Saturday Night,2020,R,c-,solo,men,white,Charlotte,false,X,X,X,B2BStraight,X
3/25/22,"Friday, regular",AMD,iHeartMedia,WKKT-FM,9:36:00 AM,RASCAL FLATTS,Bless The Broken Road,2004,G,c-,trio,men,white,Charlotte,false,B2Bmen,B2BCombMen,B2BCollabMen,B2BStraight,B2BwhiteMen
